ID_ESTADO,ID_DISTRITO,NUMERO_AREA_RESPONSABILIDAD,NUMERO_ZONA_RESPONSABILIDAD,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,LISTA_NOMINAL_CASILLA
5,3,23,4,335,1,C,0,517
5,3,23,4,335,2,C,0,516
5,3,29,5,351,1,B,0,624
5,3,29,5,359,1,B,0,442
5,3,33,5,357,1,B,0,570
5,3,34,6,371,1,B,0,611
5,3,38,6,405,1,B,0,560
5,3,41,6,390,1,C,0,541
5,3,41,6,403,1,C,0,423
5,3,43,7,394,1,B,0,411
5,3,45,7,416,1,C,0,698
5,3,48,7,377,1,B,0,674
5,3,50,8,349,1,B,0,513
5,3,54,8,338,1,B,0,579
5,3,62,9,438,1,C,0,721
5,3,64,9,441,1,C,0,479
5,3,74,11,673,1,B,0,647
5,3,82,12,653,1,B,0,726
5,3,90,13,57,5,C,0,644
5,3,91,13,59,2,C,0,558
5,3,93,14,63,1,B,0,469
5,4,6,1,757,3,C,0,623
5,4,7,1,800,2,C,0,629
5,4,9,2,869,5,C,0,745
5,4,10,2,869,11,C,0,744
5,4,12,2,1635,1,B,0,446
5,4,14,2,1626,1,C,0,498
5,4,16,2,1617,1,B,0,311
5,4,23,3,905,7,C,0,718
5,4,23,3,906,1,B,0,679
5,4,24,4,945,1,B,0,515
5,4,27,4,907,15,C,0,730
5,4,28,4,834,3,C,0,590
5,4,31,5,977,2,C,0,606
5,4,39,6,975,1,C,0,631
5,4,40,6,960,1,C,0,434
5,4,42,6,935,1,C,0,500
5,4,44,6,896,1,B,0,455
5,4,46,7,864,1,C,0,515
5,4,49,7,940,1,C,0,454
5,4,51,7,943,5,C,0,711
5,4,53,8,993,7,C,0,727
5,4,54,8,993,3,C,0,727
5,4,57,8,981,2,C,0,712
5,4,59,9,989,1,C,0,666
5,4,62,9,982,1,C,0,592
5,4,65,9,983,1,B,0,619
5,4,65,9,1647,1,B,0,389
5,4,69,10,1669,1,B,0,597
5,4,72,10,1649,1,B,0,480
5,4,73,11,1005,1,B,0,736
5,5,1,1,1302,1,B,0,652
5,5,16,2,1234,1,B,0,668
5,5,17,2,1241,1,B,0,650
5,5,20,4,1258,1,S,0,0
5,5,27,7,280,1,B,0,548
5,5,27,7,280,1,C,0,548
5,5,29,7,285,1,C,0,493
5,5,30,10,288,2,C,0,563
5,5,30,10,291,1,B,0,716
5,5,34,7,303,1,C,0,380
5,5,39,11,1482,1,B,0,402
5,5,40,8,318,1,C,0,458
5,5,42,12,317,1,B,0,235
5,5,46,11,1488,1,B,0,154
5,5,47,11,1475,1,B,0,612
5,5,47,11,1476,1,C,0,722
5,5,47,11,1494,1,B,0,144
5,5,53,6,1575,1,B,0,482
5,5,56,5,1450,1,B,0,442
5,5,57,6,1579,1,B,0,600
5,5,61,6,1415,1,C,0,468
5,5,61,6,1416,1,B,0,446
5,5,66,4,1430,1,C,0,527
5,5,66,4,1430,2,C,0,527
5,5,68,3,1458,1,B,0,427
5,5,72,13,272,1,C,0,579
5,5,73,13,273,1,C,0,574
5,5,86,14,543,1,C,0,730
5,5,86,14,543,1,S,0,0
5,5,95,6,1418,1,C,0,542
5,6,1,1,1464,2,C,0,624
5,6,3,1,1461,6,C,0,647
5,6,5,1,1466,6,C,0,703
5,6,9,2,1314,11,C,0,737
5,6,14,3,1354,11,C,0,739
5,6,18,4,1460,1,C,0,571
5,6,22,4,1175,1,C,0,478
5,6,25,5,1184,1,C,0,745
5,6,25,5,1184,3,C,0,745
5,6,29,5,1316,1,C,0,408
5,6,33,6,1351,10,C,0,730
5,6,36,6,1350,1,B,0,713
5,6,38,6,1350,13,C,0,712
5,6,38,6,1361,2,C,0,687
5,6,39,6,1363,1,B,0,741
5,6,39,6,1387,1,B,0,540
5,6,44,7,1528,1,C,0,419
5,6,45,7,1546,1,B,0,717
5,6,47,7,1533,1,C,0,425
5,6,56,9,1364,1,B,0,465
5,6,57,9,1365,1,S,0,0
5,6,58,9,1349,1,C,0,662
5,6,63,9,1327,1,C,0,547
5,6,72,11,1374,1,C,0,516
5,6,74,11,1224,1,B,0,505
5,6,76,11,1333,1,C,0,438
5,6,80,12,1217,1,B,0,627
5,6,84,12,1190,1,B,0,536
5,6,86,12,1193,1,B,0,676
5,6,87,12,1194,1,C,0,539
5,7,1,1,731,1,B,0,674
5,7,4,1,733,2,C,0,613
5,7,6,1,734,2,C,0,726
5,7,12,4,752,3,C,0,747
5,7,15,4,759,2,C,0,702
5,7,17,4,805,1,B,0,462
5,7,19,2,766,1,B,0,724
5,7,25,2,744,3,C,0,718
5,7,28,3,792,1,B,0,539
5,7,28,3,792,1,C,0,539
5,7,29,3,768,1,B,0,628
5,7,39,5,808,1,C,0,397
5,7,39,5,809,1,B,0,662
5,7,40,5,807,1,B,0,527
5,7,44,6,849,1,B,0,473
5,7,44,6,851,1,C,0,516
5,7,45,5,826,1,B,0,599
5,7,45,5,827,1,B,0,734
5,7,51,7,891,1,C,0,411
5,7,51,7,893,1,C,0,416
5,7,53,7,889,1,B,0,554
5,7,57,8,927,1,B,0,560
5,7,57,8,927,1,C,0,560
5,7,58,8,967,2,C,0,633
5,7,58,8,968,1,B,0,575
5,7,59,8,929,1,B,0,519
5,7,61,8,970,4,C,0,688
5,7,62,8,987,2,C,0,713
5,7,65,9,1008,1,B,0,360
5,7,67,9,1032,1,B,0,125
6,1,1,1,1,2,C,0,687
6,1,4,1,79,1,B,0,515
6,1,5,1,80,1,B,0,699
6,1,8,2,24,1,C,0,667
6,1,8,2,24,4,C,0,667
6,1,9,2,45,2,C,0,537
6,1,15,3,5,1,B,0,547
6,1,17,3,11,1,B,0,584
6,1,18,3,29,1,B,0,695
6,1,21,4,38,1,B,0,444
6,1,24,4,48,1,C,0,540
6,1,26,4,42,1,B,0,564
6,1,30,5,63,1,B,0,576
6,1,31,5,65,1,E,0,418
6,1,33,5,73,1,E,2,678
6,1,33,5,81,1,C,0,701
6,1,42,7,69,1,B,0,641
6,1,61,10,103,1,C,0,712
6,1,65,11,105,1,E,0,452
6,1,71,12,131,1,C,0,382
6,1,77,13,137,1,B,0,493
6,1,78,13,127,1,B,0,555
6,1,79,13,130,1,C,0,507
6,1,81,14,146,1,B,0,702
6,1,84,14,140,1,C,0,641
6,1,85,15,337,1,C,0,470
6,1,95,16,356,1,B,0,395
6,1,104,17,156,1,C,0,404
6,1,115,19,145,4,C,0,657
6,1,116,20,191,1,C,0,605
6,2,2,2,182,1,B,0,590
6,2,3,2,185,1,C,0,458
6,2,5,2,177,1,C,0,639
6,2,10,1,174,1,C,0,470
6,2,22,6,238,1,C,0,616
6,2,26,6,238,2,E,2,715
6,2,27,6,238,2,E,5,715
6,2,39,8,244,2,C,0,705
6,2,43,9,248,1,E,0,618
6,2,47,10,250,2,E,1,599
6,2,48,10,250,1,B,0,667
6,2,49,10,250,1,E,0,635
6,2,51,10,251,1,C,0,723
6,2,56,7,261,1,B,0,549
6,2,56,7,261,2,C,0,548
6,2,59,12,216,2,C,0,702
6,2,62,12,203,1,C,0,504
6,2,69,13,221,1,C,0,520
6,2,71,7,264,1,C,0,559
6,2,71,7,265,1,B,0,499
6,2,87,16,323,1,B,0,380
6,2,88,16,280,1,E,2,736
6,2,90,16,280,3,C,0,629
6,2,91,20,279,1,B,0,595
6,2,95,20,284,1,B,0,381
6,2,104,19,312,1,C,0,662
6,2,106,19,306,1,B,0,674
6,2,107,19,313,1,C,0,479
6,2,108,18,316,1,B,0,655
6,2,112,18,334,2,C,0,637
7,1,9,2,457,2,C,0,599
7,1,11,2,476,1,E,0,437
7,1,12,2,477,1,E,0,504
7,1,18,3,487,1,C,0,694
7,1,18,3,487,2,C,0,694
7,1,23,4,484,2,C,0,551
7,1,29,6,461,1,E,1,422
7,1,38,7,1578,1,B,0,574
7,1,47,9,955,1,E,0,294
7,1,48,10,946,2,C,0,636
7,1,48,10,946,4,C,0,635
7,1,52,10,957,1,C,0,516
7,1,59,11,952,1,B,0,716
7,1,64,12,961,1,C,0,398
7,1,78,16,972,1,E,1,470
7,1,83,17,1088,2,C,0,647
7,1,86,17,1485,1,E,1,425
7,1,92,19,1092,1,C,0,630
7,1,94,19,1096,1,C,0,437
7,1,98,20,1098,1,C,0,504
7,1,103,21,952,1,E,0,571
7,1,103,21,1105,1,B,0,503
7,1,106,21,1104,1,C,0,519
7,1,108,21,1099,1,E,1,520
7,1,114,23,1466,1,C,0,652
7,1,124,25,1474,2,C,0,651
7,1,132,26,1484,2,C,0,681
7,1,133,26,1485,1,B,0,734
7,1,141,28,1903,1,C,0,711
7,1,144,28,1908,1,E,0,547
7,2,6,2,144,1,B,0,676
7,2,6,2,144,1,C,0,676
7,2,7,2,145,1,C,0,718
7,2,12,3,155,2,C,0,663
7,2,12,3,156,2,C,0,538
7,2,16,3,160,1,B,0,703
7,2,22,4,685,1,B,0,664
7,2,23,4,686,1,E,0,439
7,2,25,5,690,1,E,0,436
7,2,30,6,333,1,E,0,655
7,2,33,6,335,2,E,0,458
7,2,34,7,384,1,C,0,713
7,2,36,7,331,1,B,0,692
7,2,36,7,333,1,B,0,605
7,2,37,7,401,1,E,0,708
7,2,46,9,387,1,E,0,455
7,2,47,9,394,1,B,0,414
7,2,52,11,980,1,B,0,500
7,2,56,12,1222,2,C,0,656
7,2,63,13,1182,1,E,0,281
7,2,98,19,664,1,B,0,557
7,2,99,19,664,2,E,0,153
7,2,107,21,1044,1,B,0,602
7,2,109,21,1051,2,E,0,338
7,2,109,21,1051,3,E,0,123
7,2,110,22,988,1,E,0,373
7,2,111,22,985,1,C,0,613
7,2,126,25,502,3,E,1,427
7,2,130,26,882,1,B,0,705
7,2,134,26,1405,1,B,0,447
7,3,4,1,35,1,E,0,246
7,3,7,2,40,1,C,0,679
7,3,8,2,41,1,B,0,678
7,3,9,2,41,1,E,0,403
7,3,17,4,718,1,B,0,604
7,3,19,4,721,2,C,0,610
7,3,20,4,722,1,B,0,725
7,3,24,5,734,1,E,0,668
7,3,26,6,732,1,C,0,584
7,3,38,4,733,1,B,0,621
7,3,41,6,736,1,E,1,469
7,3,42,6,736,1,B,0,489
7,3,43,8,737,1,E,0,588
7,3,53,11,749,2,E,0,461
7,3,58,12,747,1,B,0,340
7,3,59,12,756,1,B,0,537
7,3,66,12,759,3,E,0,155
7,3,74,13,820,1,E,1,698
7,3,74,13,820,1,E,2,697
7,3,79,14,826,1,C,0,481
7,3,87,16,831,2,E,0,576
7,3,88,17,832,3,E,0,332
7,3,89,17,833,1,C,0,553
7,3,106,17,846,1,E,0,557
7,3,116,20,864,5,E,0,534
7,3,118,22,858,1,E,1,520
7,3,122,21,860,1,E,0,439
7,3,142,27,874,1,B,0,540
7,3,152,30,926,3,C,0,576
7,3,165,33,940,3,E,0,205
7,4,11,2,621,2,C,0,524
7,4,11,2,624,1,B,0,713
7,4,12,3,623,1,B,0,477
7,4,15,3,1234,1,B,0,442
7,4,16,3,637,2,E,0,398
7,4,17,4,992,1,B,0,607
7,4,18,4,990,1,C,0,728
7,4,19,4,991,1,C,0,503
7,4,23,5,1000,1,B,0,507
7,4,25,5,1002,1,C,0,386
7,4,29,6,670,1,B,0,528
7,4,30,6,673,1,B,0,517
7,4,34,7,1057,2,C,0,590
7,4,38,8,674,1,B,0,433
7,4,38,8,674,1,C,0,432
7,4,39,8,1066,1,C,0,706
7,4,40,8,1067,1,B,0,671
7,4,51,10,1433,1,E,0,411
7,4,53,11,1434,1,E,0,272
7,4,76,15,234,1,C,0,537
7,4,87,17,1176,1,B,0,642
7,4,88,17,1175,2,C,0,571
7,4,89,17,1177,1,B,0,733
7,4,89,17,1177,2,C,0,733
7,4,90,18,135,2,C,0,577
7,4,95,18,131,3,C,0,638
7,4,101,19,143,1,C,0,552
7,4,111,21,892,2,C,0,664
7,4,113,22,906,1,C,0,500
7,4,123,24,898,1,E,1,380
7,5,1,1,68,1,C,0,577
7,5,4,11,360,1,E,0,562
7,5,19,7,336,1,B,0,458
7,5,20,8,354,1,B,0,511
7,5,27,11,362,1,E,0,581
7,5,30,9,343,1,C,0,446
7,5,36,10,364,1,C,0,568
7,5,40,6,368,2,E,0,531
7,5,50,3,574,2,E,0,186
7,5,52,15,576,1,C,0,655
7,5,54,14,784,1,B,0,391
7,5,54,14,784,1,E,1,484
7,5,59,19,1114,6,C,0,657
7,5,68,20,1122,1,B,0,662
7,5,73,20,1136,2,C,0,679
7,5,80,22,1150,1,E,2,566
7,5,83,21,1143,2,C,0,729
7,5,83,21,1144,1,B,0,658
7,5,83,21,1144,1,C,0,658
7,5,86,22,1151,1,B,0,721
7,5,87,22,1151,1,E,3,652
7,5,90,15,1155,1,E,0,308
7,5,92,16,1157,1,E,0,442
7,5,92,16,1158,1,E,0,193
7,5,102,13,1446,1,C,0,505
7,5,104,12,1447,1,C,0,421
7,5,110,2,1457,1,B,0,712
7,5,111,22,1459,1,B,0,579
7,5,118,17,1920,1,B,0,620
7,5,127,18,1929,2,E,0,377
7,6,2,1,438,1,B,0,613
7,6,6,2,413,1,C,0,407
7,6,6,2,413,2,E,0,393
7,6,9,2,629,1,C,0,599
7,6,10,2,630,1,E,0,391
7,6,13,3,632,1,C,0,705
7,6,20,4,1078,1,C,0,639
7,6,23,5,1799,1,C,0,638
7,6,35,7,1807,1,E,0,462
7,6,36,7,1807,1,C,0,437
7,6,39,8,1188,2,C,0,725
7,6,45,9,9,1,B,0,749
7,6,45,9,9,1,C,0,748
7,6,48,9,18,1,B,0,435
7,6,55,10,403,1,B,0,624
7,6,55,10,403,2,C,0,623
7,6,56,10,404,1,B,0,632
7,6,58,10,404,1,E,3,632
7,6,60,11,407,1,C,0,667
7,6,65,11,419,1,C,0,579
7,6,66,11,421,1,B,0,538
7,6,66,11,421,1,C,0,538
7,6,69,12,427,1,B,0,513
7,6,70,12,428,1,B,0,598
7,6,74,13,1246,2,C,0,598
7,6,88,15,1640,1,E,0,739
7,6,92,16,1702,2,C,0,534
7,6,99,17,1736,6,C,0,725
7,6,103,17,1737,7,C,0,738
7,6,110,18,1735,1,C,0,744
7,7,1,1,1486,1,C,0,642
7,7,2,1,1489,2,C,0,585
7,7,4,1,1487,2,C,0,546
7,7,8,1,1501,1,B,0,554
7,7,9,1,1502,1,E,1,515
7,7,23,4,1518,1,C,0,405
7,7,24,4,1518,1,E,0,397
7,7,24,4,1519,2,E,0,215
7,7,29,5,88,1,B,0,594
7,7,29,5,89,1,B,0,377
7,7,33,5,98,1,C,0,702
7,7,33,5,98,1,E,2,594
7,7,36,6,106,1,C,0,528
7,7,40,7,1008,2,C,0,580
7,7,41,7,1009,1,B,0,584
7,7,43,8,1013,1,B,0,678
7,7,44,7,1021,1,B,0,376
7,7,46,8,1016,1,B,0,524
7,7,48,8,1018,1,C,0,583
7,7,51,9,1024,1,B,0,471
7,7,55,10,1029,1,C,0,380
7,7,62,11,706,1,E,0,407
7,7,70,13,1,3,C,0,688
7,7,77,14,26,1,B,0,465
7,7,79,15,28,1,E,0,387
7,7,81,15,31,1,B,0,548
7,7,82,15,32,1,B,0,477
7,7,84,16,491,1,E,0,741
7,7,84,16,491,1,E,1,740
7,7,90,17,495,1,E,0,155
7,8,2,1,124,1,E,0,354
7,8,11,4,243,1,C,0,511
7,8,12,4,244,3,C,0,610
7,8,15,3,248,1,E,0,465
7,8,29,6,264,3,C,0,614
7,8,32,5,266,1,E,0,565
7,8,33,5,266,2,E,0,570
7,8,37,7,271,1,C,0,391
7,8,37,7,272,1,C,0,397
7,8,42,8,282,1,C,0,727
7,8,46,9,289,1,C,0,737
7,8,49,10,440,1,C,0,589
7,8,64,12,507,1,E,0,512
7,8,66,13,509,1,B,0,500
7,8,66,13,509,1,C,0,499
7,8,71,14,530,2,C,0,547
7,8,72,14,530,1,E,0,388
7,8,73,14,521,1,B,0,514
7,8,85,16,610,1,B,0,591
7,8,90,17,1775,2,C,0,679
7,8,97,18,1539,1,C,0,645
7,8,100,19,1544,2,C,0,654
7,8,102,19,1548,2,C,0,548
7,8,102,19,1549,1,B,0,564
7,8,106,19,1559,2,C,0,590
7,8,107,20,1562,1,C,0,466
7,8,108,20,1563,1,B,0,351
7,8,110,20,1564,1,E,1,504
7,8,112,20,1556,1,B,0,667
7,8,117,21,1777,1,E,0,449
7,9,2,1,1616,2,E,1,625
7,9,11,2,1603,1,C,0,706
7,9,12,2,1608,5,C,0,690
7,9,13,2,1605,1,B,0,743
7,9,13,2,1605,1,C,0,743
7,9,15,2,1602,2,E,0,589
7,9,18,3,1611,1,C,0,721
7,9,20,3,1609,3,C,0,672
7,9,22,3,1614,3,C,0,726
7,9,29,4,1698,1,S,0,0
7,9,34,7,1725,2,C,0,509
7,9,35,7,1726,2,C,0,549
7,9,36,7,1732,2,C,0,626
7,9,36,7,1733,2,C,0,630
7,9,40,6,1720,2,C,0,591
7,9,42,6,1694,1,C,0,433
7,9,49,5,1631,1,B,0,671
7,9,62,11,1750,6,C,0,719
7,9,62,11,1963,1,B,0,471
7,9,63,11,1972,1,B,0,428
7,9,65,9,1621,1,C,0,420
7,9,67,9,1659,1,E,1,698
7,9,69,9,1751,1,C,0,692
7,9,71,9,1684,1,B,0,546
7,9,78,8,1717,1,B,0,688
7,9,79,8,1729,1,E,1,672
7,9,79,8,1729,1,E,2,672
7,9,80,10,1743,2,E,0,697
7,9,80,10,1743,2,E,3,696
7,9,82,10,2036,1,B,0,344
7,10,1,1,73,1,B,0,701
7,10,1,1,74,1,S,0,0
7,10,2,1,76,1,B,0,509
7,10,10,2,83,1,C,0,689
7,10,11,3,308,1,E,0,693
7,10,15,3,296,1,C,0,541
7,10,17,4,299,1,C,0,593
7,10,25,5,316,2,E,0,369
7,10,26,5,315,1,E,0,407
7,10,28,6,1833,1,B,0,567
7,10,29,6,1835,1,B,0,625
7,10,33,7,1843,1,B,0,635
7,10,36,7,1845,1,B,0,670
7,10,38,8,1828,1,B,0,661
7,10,41,8,1849,1,B,0,549
7,10,41,8,1850,1,B,0,596
7,10,42,8,1855,2,E,0,155
7,10,44,9,1853,1,C,0,693
7,10,53,11,1882,1,C,0,653
7,10,65,13,1886,1,C,0,628
7,10,69,14,1858,1,C,0,534
7,10,69,14,1860,1,C,0,583
7,10,69,14,1860,2,C,0,582
7,10,75,15,1868,2,C,0,522
7,10,79,16,219,1,E,0,289
7,10,87,17,654,1,B,0,550
7,10,95,19,213,1,E,1,450
7,10,102,20,210,2,C,0,632
7,10,107,21,206,2,C,0,636
7,10,110,22,223,1,B,0,518
7,11,1,1,58,1,B,0,327
7,11,15,4,537,1,B,0,497
7,11,22,7,1196,1,B,0,397
7,11,37,3,787,1,C,0,689
7,11,38,3,789,1,B,0,549
7,11,38,3,789,1,E,0,565
7,11,38,3,789,1,E,3,564
7,11,39,8,792,1,C,0,607
7,11,41,8,790,1,B,0,603
7,11,49,9,807,1,B,0,559
7,11,50,11,806,2,C,0,630
7,11,61,12,594,1,E,0,291
7,11,62,12,580,1,S,0,0
7,11,63,12,579,1,C,0,670
7,11,69,13,590,3,C,0,597
7,11,70,14,595,1,B,0,461
7,11,72,14,596,1,C,0,700
7,11,79,15,1759,1,E,0,433
7,11,84,17,1344,1,B,0,536
7,11,86,17,1353,1,B,0,382
7,11,100,20,168,1,C,0,475
7,11,101,20,166,1,B,0,496
7,11,104,19,183,1,C,0,623
7,11,117,23,543,1,C,0,511
7,11,122,23,542,1,C,0,498
7,11,124,23,547,1,B,0,681
7,11,124,23,547,1,C,0,681
7,11,126,24,770,1,C,0,434
7,11,127,24,773,1,B,0,549
7,11,132,25,777,1,B,0,629
7,12,4,1,1373,1,C,0,572
7,12,11,3,1380,1,B,0,735
7,12,11,3,1380,1,E,0,500
7,12,18,4,1388,1,C,0,509
7,12,22,4,1393,1,B,0,541
7,12,27,6,1399,1,E,0,444
7,12,28,6,1400,1,B,0,399
7,12,31,7,1253,1,C,0,384
7,12,36,8,1263,1,B,0,407
7,12,39,9,780,1,B,0,717
7,12,42,9,533,1,B,0,742
7,12,47,10,1600,1,C,0,428
7,12,47,10,1601,1,B,0,445
7,12,48,11,1597,1,C,0,441
7,12,51,11,1581,1,B,0,606
7,12,54,12,1589,1,B,0,725
7,12,59,13,1276,1,C,0,604
7,12,64,13,1281,3,C,0,646
7,12,65,14,1283,1,C,0,419
7,12,66,14,1297,1,C,0,415
7,12,67,14,1307,1,C,0,393
7,12,76,15,1340,4,E,3,574
7,12,81,15,1311,1,B,0,711
7,12,82,15,1329,1,B,0,645
7,12,88,16,1336,3,C,0,585
7,12,91,16,1343,5,C,0,700
7,12,92,17,1335,1,E,0,609
7,12,93,17,2002,1,C,0,431
7,12,96,17,1986,1,C,0,391
7,12,98,17,1990,1,B,0,457
8,1,12,3,76,1,B,0,476
8,1,30,7,2192,1,B,0,611
8,1,32,7,2832,2,C,0,599
8,1,32,7,2834,1,B,0,405
8,1,39,8,1870,1,B,0,615
8,1,40,8,1904,1,B,0,497
8,1,47,9,2713,1,C,0,713
8,1,49,9,2766,1,B,0,412
8,1,51,10,2767,1,C,0,417
8,1,51,10,2809,1,B,0,383
8,1,57,10,2797,1,C,0,551
8,1,58,10,2796,1,C,0,738
8,1,59,11,1933,1,C,0,728
8,1,65,11,1938,1,B,0,632
8,1,72,12,2747,1,B,0,692
8,1,74,12,2778,1,B,0,532
8,1,74,12,2778,1,C,0,531
8,1,76,13,2729,1,C,0,507
8,1,82,13,2912,1,B,0,401
8,1,85,14,2820,1,C,0,378
8,1,89,14,2782,6,C,0,749
8,1,92,15,2987,1,B,0,155
8,1,101,16,3165,1,B,0,365
8,1,103,16,3149,1,B,0,395
8,1,105,16,2998,1,B,0,509
8,1,107,17,2781,5,C,0,711
8,1,111,17,2738,1,B,0,381
8,1,121,18,2926,1,C,0,407
8,1,125,19,3121,1,B,0,319
8,1,126,19,3122,1,B,0,331
8,2,1,1,1424,6,C,0,643
8,2,3,1,1563,2,C,0,714
8,2,4,1,1429,1,C,0,540
8,2,5,1,1430,1,B,0,703
8,2,8,2,1435,1,B,0,632
8,2,9,2,1479,1,C,0,392
8,2,10,2,1462,1,B,0,618
8,2,12,2,1488,1,B,0,593
8,2,16,3,1524,1,B,0,251
8,2,17,7,1529,1,B,0,351
8,2,25,3,1521,1,B,0,463
8,2,27,6,2001,1,B,0,663
8,2,29,6,1974,1,C,0,619
8,2,29,6,1975,1,B,0,698
8,2,30,4,1518,1,B,0,671
8,2,31,4,1517,1,B,0,556
8,2,32,4,1513,1,B,0,529
8,2,34,4,1509,1,B,0,511
8,2,37,5,1558,1,B,0,403
8,2,40,5,2007,1,C,0,388
8,2,41,5,1556,1,B,0,608
8,2,41,5,2005,1,B,0,638
8,2,44,6,2052,1,B,0,565
8,2,49,8,2018,1,B,0,587
8,2,50,8,2019,1,B,0,698
8,2,54,8,2089,1,B,0,402
8,2,55,8,2065,1,C,0,572
8,2,55,8,2090,1,B,0,397
8,2,55,8,2090,1,C,0,396
8,2,56,8,2118,1,B,0,566
8,3,5,1,1580,1,B,0,280
8,3,5,1,1581,1,B,0,538
8,3,7,1,1950,1,B,0,700
8,3,10,2,1619,1,B,0,611
8,3,11,2,1636,1,C,0,527
8,3,13,2,1627,1,B,0,209
8,3,18,3,1665,1,C,0,528
8,3,19,3,1680,1,B,0,503
8,3,21,3,1670,1,B,0,466
8,3,22,3,1688,1,B,0,577
8,3,26,4,1698,1,B,0,525
8,3,28,4,1714,1,B,0,487
8,3,32,4,1747,1,B,0,692
8,3,34,5,1746,1,C,0,420
8,3,38,5,1758,7,C,0,693
8,3,40,5,1755,1,C,0,737
8,3,40,5,1771,1,B,0,427
8,3,40,5,1773,1,B,0,750
8,3,41,6,1574,1,B,0,649
8,3,46,6,1949,1,C,0,424
8,3,49,6,1601,1,C,0,471
8,3,50,7,1683,1,C,0,701
8,3,53,7,1693,2,C,0,538
8,3,53,7,1693,1,S,0,0
8,3,64,8,1743,1,C,0,649
8,3,66,8,1737,1,B,0,520
8,3,66,8,3044,1,B,0,227
8,3,70,9,3057,1,B,0,245
8,3,73,9,3089,1,B,0,312
8,3,75,9,3100,1,B,0,279
8,4,3,1,2077,1,C,0,419
8,4,4,1,2074,1,C,0,424
8,4,9,2,2119,1,B,0,563
8,4,15,2,2172,1,C,0,624
8,4,18,3,2105,1,C,0,473
8,4,19,3,2107,1,B,0,606
8,4,19,3,2132,1,B,0,720
8,4,20,3,2133,1,C,0,527
8,4,21,3,2131,2,C,0,681
8,4,23,3,2144,1,B,0,484
8,4,25,4,2161,1,B,0,394
8,4,26,4,2168,1,B,0,381
8,4,27,4,2166,1,B,0,497
8,4,27,4,2166,1,C,0,496
8,4,29,4,2188,1,C,0,735
8,4,30,4,3112,1,B,0,718
8,4,35,5,1802,1,B,0,372
8,4,36,5,1818,1,B,0,542
8,4,38,5,2184,1,B,0,624
8,4,40,5,3111,1,B,0,438
8,4,41,5,3113,1,B,0,445
8,4,42,6,1769,1,C,0,452
8,4,42,6,1783,1,C,0,447
8,4,44,6,1815,1,C,0,395
8,4,45,6,1789,1,B,0,438
8,4,46,6,1843,1,B,0,663
8,4,46,6,1844,1,B,0,710
8,4,47,6,1834,1,B,0,482
8,4,48,6,1882,1,B,0,600
8,4,59,7,1926,1,B,0,429
8,5,2,1,18,1,C,0,519
8,5,3,1,23,1,B,0,519
8,5,16,4,182,1,B,0,336
8,5,18,4,194,1,B,0,531
8,5,22,5,204,1,B,0,599
8,5,30,8,266,1,C,0,566
8,5,33,9,926,1,B,0,599
8,5,35,9,939,1,B,0,508
8,5,36,9,931,1,B,0,409
8,5,39,9,956,1,C,0,572
8,5,39,9,956,3,C,0,571
8,5,46,10,987,1,B,0,738
8,5,48,10,960,1,B,0,376
8,5,53,11,994,1,C,0,385
8,5,54,11,1000,1,C,0,583
8,5,56,11,1006,2,C,0,690
8,5,66,14,1390,1,C,0,388
8,5,70,15,1405,1,B,0,438
8,5,71,15,1411,1,C,0,600
8,5,75,16,2200,1,B,0,475
8,5,81,17,2289,1,C,0,599
8,5,86,17,2318,1,C,0,392
8,5,92,18,2478,1,B,0,465
8,5,92,18,2482,1,B,0,711
8,5,93,18,2479,1,C,0,384
8,5,95,18,2483,1,B,0,506
8,5,99,19,2504,1,B,0,248
8,5,101,20,2529,1,C,0,419
8,5,101,20,2530,1,B,0,746
8,5,109,21,2624,1,B,0,510
8,6,2,1,3199,1,B,0,396
8,6,3,1,3185,1,B,0,428
8,6,7,1,622,1,B,0,389
8,6,10,2,641,13,C,0,719
8,6,14,2,657,1,B,0,419
8,6,18,3,697,1,C,0,593
8,6,18,3,698,1,B,0,499
8,6,22,3,702,1,B,0,698
8,6,23,3,727,1,B,0,599
8,6,25,4,753,1,B,0,699
8,6,28,4,747,1,B,0,544
8,6,33,5,775,1,B,0,636
8,6,34,5,762,1,C,0,424
8,6,40,5,796,1,B,0,629
8,6,41,5,778,1,B,0,589
8,6,42,6,823,1,B,0,714
8,6,43,6,807,1,B,0,513
8,6,43,6,820,1,B,0,564
8,6,43,6,822,1,B,0,584
8,6,50,7,447,1,B,0,534
8,6,50,7,451,1,B,0,269
8,6,57,10,422,1,B,0,442
8,6,57,10,423,1,B,0,680
8,6,59,10,413,1,C,0,419
8,6,60,10,410,1,C,0,619
8,6,61,11,885,1,C,0,574
8,6,66,8,514,1,B,0,552
8,6,67,8,556,1,C,0,678
8,6,69,8,502,1,B,0,629
8,6,75,10,476,1,B,0,418
8,7,4,1,100,1,B,0,386
8,7,8,2,173,1,B,0,344
8,7,10,2,158,1,B,0,433
8,7,11,2,167,1,C,0,537
8,7,13,3,249,1,B,0,200
8,7,22,5,385,1,B,0,390
8,7,27,4,286,1,B,0,677
8,7,28,7,340,1,B,0,532
8,7,30,4,297,7,C,0,724
8,7,33,6,307,1,C,0,666
