CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|PRS|MC|NVA_ALIANZA|MORENA|ES|PAN_PRD_PT_PRS|PAN_PRD_PT|PAN_PRD_PRS|PAN_PT_PRS|PRD_PT_PRS|PAN_PRD|PAN_PT|PAN_PRS|PRD_PT|PRD_PRS|PT_PRS|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|CAND_IND3|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|35.00|R|B|23.00|18.00|1.00|0.00|0.00|2.00|2.00|14.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|0.00|75.00|4.00|79.00|106.00|||||1|1|1|ACAPONETA|35|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|36.00|R|B|25.00|38.00|21.00|0.00|6.00|1.00|15.00|1.00|56.00|1.00|2.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|2.00|45.00|0.00|217.00|29.00|246.00|379.00|||||1|1|1|ACAPONETA|36|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|36.00|R|C01|33.00|39.00|29.00|2.00|18.00|3.00|16.00|6.00|58.00|0.00|2.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|1.00|38.00|0.00|252.00|28.00|280.00|378.00|||||1|1|1|ACAPONETA|36|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|37.00|R|B|25.00|56.00|12.00|0.00|3.00|0.00|5.00|3.00|33.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|1.00|60.00|0.00|202.00|12.00|214.00|267.00|||||1|1|1|ACAPONETA|37|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|38.00|U|B|24.00|106.00|43.00|0.00|4.00|0.00|7.00|1.00|59.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|73.00|0.00|321.00|23.00|344.00|466.00|||||1|1|1|ACAPONETA|38|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|38.00|U|C01|22.00|106.00|46.00|3.00|1.00|0.00|8.00|0.00|59.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|91.00|0.00|337.00|8.00|345.00|465.00|||||1|1|1|ACAPONETA|38|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|39.00|U|B|19.00|61.00|32.00|1.00|3.00|0.00|15.00|0.00|62.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|38.00|0.00|235.00|15.00|250.00|389.00|||||1|1|1|ACAPONETA|39|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|39.00|U|C01|31.00|59.00|40.00|1.00|1.00|2.00|12.00|2.00|42.00|6.00|2.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|52.00|0.00|253.00|12.00|265.00|389.00|||||1|1|1|ACAPONETA|39|U|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|40.00|R|B|75.00|114.00|53.00|2.00|1.00|0.00|3.00|0.00|178.00|0.00|1.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|78.00|0.00|511.00|9.00|520.00|692.00|||||1|1|1|ACAPONETA|40|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|41.00|R|B|24.00|92.00|17.00|1.00|1.00|0.00|10.00|1.00|71.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|24.00|0.00|242.00|6.00|248.00|321.00|||||1|1|1|ACAPONETA|41|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|43.00|R|B|66.00|134.00|45.00|7.00|6.00|5.00|6.00|10.00|98.00|3.00|2.00|2.00|0.00|0.00|1.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|2.00|0.00|0.00|3.00|72.00|0.00|473.00|13.00|486.00|721.00|||||1|1|1|ACAPONETA|43|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|44.00|R|B|27.00|23.00|19.00|2.00|5.00|1.00|0.00|0.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|17.00|0.00|106.00|3.00|109.00|139.00|||||1|1|1|ACAPONETA|44|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|45.00|R|B|23.00|27.00|23.00|1.00|3.00|0.00|3.00|2.00|44.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|17.00|0.00|148.00|9.00|157.00|223.00|||||1|1|1|ACAPONETA|45|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|46.00|R|B|71.00|42.00|62.00|1.00|3.00|5.00|4.00|1.00|91.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|18.00|0.00|303.00|8.00|311.00|389.00|||||1|1|1|ACAPONETA|46|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|46.00|R|C01|52.00|36.00|37.00|1.00|6.00|3.00|4.00|0.00|80.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|30.00|0.00|252.00|14.00|266.00|389.00|||||1|1|1|ACAPONETA|46|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|47.00|R|B|71.00|83.00|52.00|2.00|2.00|2.00|5.00|2.00|63.00|1.00|0.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|3.00|2.00|122.00|0.00|417.00|26.00|443.00|614.00|||||1|1|1|ACAPONETA|47|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|47.00|R|E01|8.00|24.00|5.00|1.00|1.00|1.00|0.00|1.00|8.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|58.00|5.00|63.00|97.00|||||1|1|1|ACAPONETA|47|R|
1.00|18.00|NAYARIT|1|1.00|ACAPONETA|1.00|ACAPONETA|48.00|R|B|21.00|21.00|2.00|1.00|2.00|0.00|1.00|4.00|25.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|52.00|0.00|133.00|2.00|135.00|226.00|||||1|1|1|ACAPONETA|48|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|49.00|U|B|168.00|136.00|1.00|13.00|1.00|0.00|50.00|0.00|0.00|39.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|2.00|50.00|0.00|462.00|15.00|477.00|670.00|||||3|16|2|AHUACATLAN|49|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|50.00|U|B|92.00|69.00|0.00|3.00|0.00|4.00|40.00|1.00|30.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|28.00|0.00|275.00|5.00|280.00|390.00|||||3|16|2|AHUACATLAN|50|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|50.00|U|C01|84.00|90.00|0.00|2.00|1.00|4.00|30.00|1.00|16.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|32.00|0.00|263.00|3.00|266.00|389.00|||||3|16|2|AHUACATLAN|50|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|51.00|U|B|190.00|130.00|4.00|9.00|1.00|7.00|53.00|2.00|27.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|56.00|0.00|484.00|7.00|491.00|672.00|||||3|16|2|AHUACATLAN|51|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|52.00|U|B|104.00|149.00|5.00|19.00|0.00|1.00|42.00|0.00|22.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|38.00|0.00|386.00|11.00|397.00|569.00|||||3|16|2|AHUACATLAN|52|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|52.00|U|C01|102.00|153.00|7.00|9.00|0.00|2.00|52.00|0.00|10.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|35.00|0.00|376.00|14.00|390.00|568.00|||||3|16|2|AHUACATLAN|52|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|53.00|U|B|101.00|116.00|1.00|8.00|0.00|0.00|42.00|0.00|16.00|2.00|1.00|1.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|40.00|0.00|332.00|6.00|338.00|492.00|||||3|16|2|AHUACATLAN|53|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|53.00|U|C01|97.00|100.00|2.00|6.00|0.00|2.00|49.00|1.00|26.00|2.00|1.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|2.00|1.00|32.00|0.00|324.00|6.00|330.00|492.00|||||3|16|2|AHUACATLAN|53|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|54.00|U|B|153.00|111.00|4.00|4.00|0.00|1.00|51.00|1.00|21.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|4.00|2.00|40.00|0.00|394.00|9.00|403.00|563.00|||||3|16|2|AHUACATLAN|54|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|54.00|U|C01|117.00|120.00|3.00|3.00|1.00|2.00|60.00|1.00|35.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|2.00|37.00|0.00|384.00|6.00|390.00|562.00|||||3|16|2|AHUACATLAN|54|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|54.00|U|SMR01|37.00|38.00|2.00|4.00|0.00|0.00|4.00|0.00|17.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|113.00|2.00|115.00|0.00|||||3|16|2|AHUACATLAN|54|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|55.00|U|B|82.00|83.00|1.00|7.00|0.00|0.00|4.00|0.00|22.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|16.00|0.00|220.00|2.00|222.00|286.00|||||3|16|2|AHUACATLAN|55|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|56.00|U|B|161.00|161.00|2.00|10.00|3.00|2.00|28.00|1.00|53.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|2.00|40.00|0.00|469.00|13.00|482.00|637.00|||||3|16|2|AHUACATLAN|56|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|57.00|R|B|72.00|108.00|0.00|0.00|0.00|0.00|14.00|0.00|12.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|38.00|0.00|249.00|11.00|260.00|401.00|||||3|16|2|AHUACATLAN|57|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|57.00|R|C01|82.00|92.00|1.00|13.00|0.00|2.00|20.00|1.00|11.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|43.00|0.00|269.00|4.00|273.00|400.00|||||3|16|2|AHUACATLAN|57|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|58.00|R|B|105.00|139.00|5.00|5.00|1.00|0.00|20.00|3.00|17.00|1.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|23.00|0.00|326.00|11.00|337.00|507.00|||||3|16|2|AHUACATLAN|58|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|59.00|R|B|193.00|112.00|2.00|11.00|1.00|1.00|27.00|3.00|22.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|77.00|1.00|453.00|14.00|468.00|656.00|||||3|16|2|AHUACATLAN|59|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|59.00|R|C01|175.00|140.00|1.00|6.00|0.00|0.00|32.00|0.00|5.00|2.00|2.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|62.00|0.00|434.00|15.00|449.00|655.00|||||3|16|2|AHUACATLAN|59|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|60.00|R|B|176.00|240.00|9.00|1.00|1.00|2.00|12.00|1.00|12.00|0.00|1.00|3.00|0.00|0.00|0.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14.00|0.00|476.00|9.00|485.00|661.00|||||3|16|2|AHUACATLAN|60|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|61.00|R|B|175.00|159.00|5.00|4.00|0.00|3.00|23.00|1.00|45.00|2.00|1.00|0.00|0.00|1.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|71.00|0.00|493.00|15.00|508.00|669.00|||||3|16|2|AHUACATLAN|61|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|61.00|R|E01|30.00|43.00|0.00|2.00|0.00|0.00|17.00|2.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22.00|0.00|120.00|5.00|125.00|166.00|||||3|16|2|AHUACATLAN|61|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|62.00|R|B|34.00|69.00|0.00|1.00|0.00|0.00|34.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|19.00|0.00|164.00|2.00|166.00|245.00|||||3|16|2|AHUACATLAN|62|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|63.00|R|B|25.00|110.00|0.00|3.00|0.00|2.00|36.00|1.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|27.00|0.00|215.00|9.00|224.00|330.00|||||3|16|2|AHUACATLAN|63|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|64.00|R|B|25.00|47.00|1.00|0.00|2.00|0.00|10.00|1.00|6.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|46.00|0.00|141.00|7.00|148.00|206.00|||||3|16|2|AHUACATLAN|64|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|65.00|R|B|109.00|104.00|1.00|2.00|0.00|0.00|25.00|1.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|1.00|27.00|0.00|279.00|8.00|287.00|435.00|||||3|16|2|AHUACATLAN|65|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|2.00|AHUACATLAN|65.00|R|E01|29.00|73.00|0.00|1.00|0.00|0.00|6.00|0.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|28.00|0.00|144.00|9.00|153.00|220.00|||||3|16|2|AHUACATLAN|65|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|66.00|U|B|113.00|117.00|3.00|8.00|0.00|1.00|5.00|16.00|28.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|2.00|19.00|0.00|328.00|13.00|341.00|455.00|||||3|16|3|AMATLAN DE CAÐAS|66|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|67.00|M|B|94.00|60.00|6.00|10.00|2.00|1.00|3.00|23.00|36.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|2.00|26.00|0.00|272.00|8.00|280.00|394.00|||||3|16|3|AMATLAN DE CAÐAS|67|M|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|67.00|M|C01|115.00|53.00|1.00|10.00|0.00|0.00|7.00|20.00|32.00|8.00|1.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|29.00|0.00|279.00|10.00|289.00|394.00|||||3|16|3|AMATLAN DE CAÐAS|67|M|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|68.00|U|B|114.00|53.00|2.00|10.00|0.00|0.00|17.00|11.00|24.00|15.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|13.00|0.00|262.00|10.00|272.00|383.00|||||3|16|3|AMATLAN DE CAÐAS|68|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|68.00|U|C01|120.00|53.00|2.00|9.00|1.00|1.00|12.00|9.00|23.00|8.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|0.00|256.00|10.00|266.00|382.00|||||3|16|3|AMATLAN DE CAÐAS|68|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|69.00|M|B|123.00|65.00|2.00|7.00|1.00|3.00|13.00|8.00|50.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|1.00|17.00|0.00|302.00|5.00|307.00|461.00|||||3|16|3|AMATLAN DE CAÐAS|69|M|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|70.00|U|B|68.00|32.00|2.00|11.00|0.00|0.00|6.00|4.00|23.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|162.00|2.00|164.00|225.00|||||3|16|3|AMATLAN DE CAÐAS|70|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|71.00|R|B|24.00|31.00|26.00|4.00|0.00|1.00|0.00|1.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|11.00|0.00|119.00|4.00|123.00|192.00|||||3|16|3|AMATLAN DE CAÐAS|71|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|72.00|R|B|30.00|25.00|15.00|0.00|0.00|0.00|0.00|4.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|82.00|2.00|84.00|99.00|||||3|16|3|AMATLAN DE CAÐAS|72|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|74.00|R|B|55.00|69.00|13.00|7.00|1.00|0.00|13.00|6.00|28.00|12.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|18.00|0.00|225.00|9.00|234.00|318.00|||||3|16|3|AMATLAN DE CAÐAS|74|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|74.00|R|E01|23.00|23.00|12.00|1.00|1.00|0.00|2.00|8.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|5.00|0.00|87.00|0.00|87.00|118.00|||||3|16|3|AMATLAN DE CAÐAS|74|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|75.00|R|B|139.00|160.00|30.00|3.00|0.00|1.00|5.00|8.00|15.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|15.00|0.00|386.00|13.00|399.00|585.00|||||3|16|3|AMATLAN DE CAÐAS|75|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|76.00|R|B|28.00|33.00|5.00|2.00|0.00|1.00|2.00|0.00|4.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|10.00|0.00|93.00|6.00|99.00|146.00|||||3|16|3|AMATLAN DE CAÐAS|76|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|77.00|M|B|83.00|88.00|35.00|7.00|1.00|1.00|13.00|9.00|19.00|8.00|2.00|2.00|0.00|0.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|3.00|1.00|18.00|0.00|295.00|17.00|312.00|441.00|||||3|16|3|AMATLAN DE CAÐAS|77|M|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|78.00|U|B|119.00|179.00|15.00|15.00|2.00|1.00|9.00|5.00|29.00|17.00|3.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|27.00|0.00|426.00|30.00|456.00|652.00|||||3|16|3|AMATLAN DE CAÐAS|78|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|79.00|R|B|53.00|70.00|53.00|10.00|2.00|0.00|15.00|8.00|16.00|20.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|41.00|0.00|292.00|13.00|305.00|456.00|||||3|16|3|AMATLAN DE CAÐAS|79|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|79.00|R|C01|56.00|97.00|29.00|4.00|2.00|0.00|10.00|3.00|12.00|12.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|1.00|34.00|0.00|261.00|13.00|274.00|456.00|||||3|16|3|AMATLAN DE CAÐAS|79|R|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|80.00|U|B|106.00|57.00|2.00|5.00|1.00|1.00|5.00|7.00|31.00|98.00|6.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|1.00|0.00|1.00|2.00|29.00|0.00|355.00|6.00|361.00|514.00|||||3|16|3|AMATLAN DE CAÐAS|80|U|
1.00|18.00|NAYARIT|3|16.00|IXTLAN DEL RIO|3.00|AMATLAN DE CAÑAS|81.00|U|B|42.00|29.00|3.00|3.00|0.00|1.00|1.00|4.00|19.00|29.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|3.00|0.00|14.00|0.00|150.00|8.00|158.00|219.00|||||3|16|3|AMATLAN DE CAÐAS|81|U|
