CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|NVA_ALIANZA|MORENA|ES|PRD_PAN|PRI_PVEM_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PVEM_NVA_ALIANZA|CAND_IND1|CAND_IND2|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|507.00|URBANO(A)|C05|16.00|110.00|28.00|12.00|5.00|4.00|90.00|43.00|1.00|1.00|1.00|0.00|0.00|1.00|5.00|0.00|317.00|9.00|326.00|667.00|GRUPO DE RECUENTO||||4|3|17|GUADALUPE|507|U|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1129.00|RURAL|B|6.00|164.00|33.00|6.00|3.00|3.00|134.00|7.00|3.00|2.00|1.00|1.00|0.00|1.00|2.00|0.00|366.00|4.00|370.00|536.00|ACTA CASILLA||||4|15|38|PINOS|1129|R|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|947.00|URBANO(A)|C01|24.00|86.00|52.00|10.00|3.00|22.00|156.00|32.00|8.00|0.00|0.00|0.00|0.00|18.00|23.00|0.00|434.00|12.00|446.00|624.00|ACTA CASILLA||||3|2|32|MORELOS|947|U|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|537.00|URBANO(A)|C01|12.00|138.00|25.00|19.00|7.00|2.00|137.00|31.00|4.00|0.00|0.00|1.00|0.00|6.00|2.00|0.00|384.00|11.00|395.00|643.00|GRUPO DE RECUENTO||||4|3|17|GUADALUPE|537|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1566.00|RURAL|B|8.00|40.00|34.00|0.00|0.00|2.00|9.00|5.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|100.00|2.00|102.00|183.00|ACTA CASILLA||||2|7|49|VALPARAISO|1566|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|270.00|MIXTO(A)|C01|7.00|68.00|4.00|12.00|7.00|5.00|184.00|14.00|0.00|1.00|0.00|0.00|0.00|1.00|2.00|0.00|305.00|5.00|310.00|534.00|ACTA CASILLA||||1|5|10|FRESNILLO|270|M|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|224.00|RURAL|B|5.00|51.00|5.00|7.00|1.00|4.00|94.00|20.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|189.00|4.00|193.00|331.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|224|R|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1125.00|RURAL|B|2.00|142.00|13.00|4.00|6.00|2.00|168.00|4.00|0.00|0.00|0.00|0.00|0.00|2.00|2.00|0.00|345.00|11.00|356.00|568.00|ACTA CASILLA||||4|15|38|PINOS|1125|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|587.00|RURAL|B|45.00|48.00|7.00|25.00|12.00|7.00|53.00|40.00|3.00|1.00|0.00|0.00|0.00|5.00|0.00|0.00|246.00|10.00|256.00|480.00|ACTA CASILLA||||2|13|19|JALPA|587|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|220.00|RURAL|B|4.00|128.00|9.00|7.00|33.00|1.00|131.00|14.00|0.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|330.00|8.00|338.00|487.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|220|R|
2|32|ZACATECAS|1|17.00|SOMBRERETE|43.00|SOMBRERETE|1383.00|RURAL|B|8.00|4.00|25.00|2.00|1.00|2.00|14.00|12.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|74.00|7.00|81.00|178.00|GRUPO DE RECUENTO||||1|17|42|SOMBRERETE|1383|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|588.00|RURAL|B|26.00|50.00|7.00|3.00|2.00|4.00|15.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|117.00|10.00|127.00|203.00|ACTA CASILLA||||2|13|19|JALPA|588|R|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|945.00|URBANO(A)|B|23.00|83.00|21.00|7.00|2.00|18.00|110.00|39.00|2.00|0.00|0.00|0.00|0.00|23.00|18.00|0.00|346.00|3.00|349.00|516.00|ACTA CASILLA||||3|2|32|MORELOS|945|U|
2|32|ZACATECAS|4|9.00|LORETO|54.00|VILLA GARCIA|1662.00|MIXTO(A)|B|19.00|157.00|11.00|19.00|7.00|20.00|181.00|59.00|1.00|1.00|0.00|1.00|1.00|1.00|4.00|0.00|482.00|0.00|482.00|691.00|GRUPO DE RECUENTO||||4|9|52|VILLA GARCIA|1662|M|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|272.00|URBANO(A)|C01|10.00|95.00|2.00|6.00|4.00|1.00|194.00|22.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|337.00|8.00|345.00|592.00|ACTA CASILLA||||1|5|10|FRESNILLO|272|U|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1127.00|RURAL|B|0.00|171.00|24.00|10.00|32.00|1.00|252.00|6.00|0.00|1.00|0.00|0.00|0.00|6.00|2.00|0.00|505.00|9.00|514.00|706.00|ACTA CASILLA||||4|15|38|PINOS|1127|R|
2|32|ZACATECAS|2|11.00|VILLANUEVA|15.00|GENARO CODINA|375.00|RURAL|B|3.00|12.00|10.00|3.00|46.00|0.00|6.00|8.00|1.00|3.00|14.00|1.00|0.00|1.00|1.00|0.00|109.00|2.00|111.00|180.00|ACTA CASILLA||||2|11|12|GENARO CODINA|375|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|589.00|RURAL|B|40.00|73.00|7.00|9.00|3.00|8.00|36.00|32.00|0.00|0.00|2.00|0.00|1.00|2.00|5.00|0.00|218.00|11.00|229.00|498.00|ACTA CASILLA||||2|13|19|JALPA|589|R|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1560.00|MIXTO(A)|B|1.00|132.00|85.00|0.00|2.00|0.00|31.00|9.00|4.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|267.00|4.00|271.00|410.00|ACTA CASILLA||||2|7|49|VALPARAISO|1560|U|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|945.00|URBANO(A)|C01|24.00|64.00|14.00|4.00|2.00|21.00|135.00|27.00|2.00|0.00|0.00|0.00|0.00|22.00|29.00|0.00|344.00|9.00|353.00|516.00|ACTA CASILLA||||3|2|32|MORELOS|945|U|
2|32|ZACATECAS|3|16.00|RIO GRANDE|6.00|CAÑITAS DE FELIPE PESCADOR|70.00|RURAL|B|49.00|28.00|3.00|2.00|18.00|35.00|145.00|14.00|2.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|299.00|11.00|310.00|443.00|GRUPO DE RECUENTO||||1|16|6|CAÐITAS DE FELIPE PESCADOR|70|R|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1562.00|RURAL|B|3.00|176.00|81.00|4.00|0.00|0.00|49.00|18.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|336.00|7.00|343.00|474.00|ACTA CASILLA||||2|7|49|VALPARAISO|1562|R|
2|32|ZACATECAS|4|11.00|VILLANUEVA|36.00|OJOCALIENTE|1042.00|MIXTO(A)|C01|12.00|123.00|21.00|41.00|5.00|7.00|106.00|42.00|1.00|3.00|1.00|1.00|0.00|1.00|6.00|0.00|370.00|8.00|378.00|610.00|ACTA CASILLA||||2|11|36|OJOCALIENTE|1042|M|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1130.00|URBANO(A)|B|3.00|268.00|19.00|6.00|9.00|0.00|163.00|10.00|0.00|2.00|3.00|1.00|0.00|3.00|0.00|0.00|487.00|13.00|500.00|648.00|ACTA CASILLA||||4|15|38|PINOS|1130|U|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1844.00|URBANO(A)|C01|16.00|91.00|17.00|2.00|4.00|2.00|92.00|17.00|4.00|2.00|0.00|0.00|0.00|8.00|4.00|0.00|259.00|4.00|263.00|497.00|ACTA CASILLA||||3|1|56|ZACATECAS|1844|U|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1131.00|URBANO(A)|B|2.00|130.00|15.00|0.00|4.00|0.00|118.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|273.00|4.00|277.00|390.00|ACTA CASILLA||||4|15|38|PINOS|1131|M|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1568.00|RURAL|B|2.00|34.00|15.00|0.00|2.00|0.00|10.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|69.00|5.00|74.00|113.00|ACTA CASILLA||||2|7|49|VALPARAISO|1568|R|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1580.00|RURAL|B|16.00|100.00|64.00|6.00|2.00|0.00|20.00|8.00|4.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|221.00|7.00|228.00|372.00|ACTA CASILLA||||2|7|49|VALPARAISO|1580|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|590.00|RURAL|B|23.00|42.00|8.00|27.00|6.00|7.00|23.00|20.00|0.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|159.00|4.00|163.00|308.00|ACTA CASILLA||||2|13|19|JALPA|590|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|591.00|RURAL|B|12.00|46.00|3.00|6.00|6.00|8.00|8.00|13.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|106.00|9.00|115.00|236.00|ACTA CASILLA||||2|13|19|JALPA|591|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|270.00|MIXTO(A)|B|7.00|77.00|5.00|11.00|9.00|0.00|180.00|22.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|313.00|8.00|321.00|534.00|ACTA CASILLA||||1|5|10|FRESNILLO|270|M|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|593.00|RURAL|B|13.00|115.00|5.00|11.00|4.00|10.00|16.00|20.00|1.00|0.00|2.00|0.00|0.00|1.00|1.00|0.00|199.00|8.00|207.00|356.00|ACTA CASILLA||||2|13|19|JALPA|593|R|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1844.00|URBANO(A)|B|24.00|95.00|15.00|3.00|2.00|6.00|126.00|16.00|1.00|0.00|0.00|0.00|0.00|6.00|10.00|0.00|304.00|0.00|304.00|497.00|ACTA CASILLA||||3|1|56|ZACATECAS|1844|U|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|228.00|MIXTO(A)|B|11.00|112.00|32.00|15.00|5.00|4.00|134.00|21.00|2.00|0.00|1.00|0.00|0.00|0.00|4.00|0.00|341.00|5.00|346.00|544.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|228|M|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|948.00|URBANO(A)|B|26.00|74.00|32.00|8.00|1.00|23.00|108.00|32.00|2.00|0.00|1.00|0.00|0.00|45.00|18.00|0.00|370.00|7.00|377.00|511.00|ACTA CASILLA||||3|2|32|MORELOS|948|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1567.00|RURAL|B|25.00|42.00|30.00|1.00|3.00|1.00|12.00|2.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|119.00|2.00|121.00|167.00|ACTA CASILLA||||2|7|49|VALPARAISO|1567|R|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|40.00|RIO GRANDE|1226.00|MIXTO(A)|C02|29.00|97.00|12.00|23.00|8.00|5.00|105.00|26.00|3.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|310.00|11.00|321.00|544.00|GRUPO DE RECUENTO||||3|18|39|RIO GRANDE|1226|M|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|271.00|URBANO(A)|C01|11.00|117.00|4.00|10.00|5.00|3.00|240.00|30.00|1.00|0.00|1.00|1.00|0.00|2.00|3.00|0.00|428.00|10.00|438.00|733.00|ACTA CASILLA||||1|5|10|FRESNILLO|271|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1569.00|RURAL|B|11.00|104.00|62.00|2.00|3.00|1.00|41.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|231.00|6.00|237.00|399.00|ACTA CASILLA||||2|7|49|VALPARAISO|1569|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|596.00|RURAL|B|33.00|112.00|8.00|4.00|17.00|4.00|25.00|5.00|1.00|0.00|0.00|0.00|1.00|1.00|3.00|0.00|214.00|10.00|224.00|452.00|ACTA CASILLA||||2|13|19|JALPA|596|R|
2|32|ZACATECAS|4|8.00|OJOCALIENTE|50.00|TRANCOSO|516.00|RURAL|B|10.00|96.00|99.00|31.00|3.00|33.00|34.00|13.00|9.00|8.00|0.00|1.00|5.00|0.00|1.00|0.00|343.00|27.00|370.00|665.00|GRUPO DE RECUENTO||||4|8|57|TRANCOSO|516|R|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1845.00|URBANO(A)|B|18.00|71.00|14.00|1.00|2.00|5.00|101.00|13.00|2.00|0.00|0.00|0.00|0.00|4.00|5.00|0.00|236.00|4.00|240.00|390.00|ACTA CASILLA||||3|1|56|ZACATECAS|1845|U|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|948.00|URBANO(A)|C01|23.00|73.00|29.00|6.00|2.00|21.00|110.00|34.00|4.00|0.00|0.00|0.00|1.00|31.00|18.00|0.00|352.00|7.00|359.00|510.00|ACTA CASILLA||||3|2|32|MORELOS|948|U|
2|32|ZACATECAS|1|17.00|SOMBRERETE|43.00|SOMBRERETE|1347.00|RURAL|B|37.00|42.00|36.00|11.00|24.00|8.00|16.00|10.00|6.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|193.00|12.00|205.00|435.00|GRUPO DE RECUENTO||||1|17|42|SOMBRERETE|1347|R|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|599.00|RURAL|B|58.00|97.00|9.00|8.00|10.00|12.00|43.00|35.00|1.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|275.00|6.00|281.00|469.00|ACTA CASILLA||||2|13|19|JALPA|599|R|
2|32|ZACATECAS|3|2.00|ZACATECAS|58.00|ZACATECAS|1785.00|URBANO(A)|B|15.00|176.00|18.00|7.00|5.00|1.00|232.00|17.00|1.00|0.00|2.00|0.00|0.00|4.00|4.00|0.00|482.00|8.00|490.00|726.00|GRUPO DE RECUENTO||||3|2|56|ZACATECAS|1785|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1575.00|RURAL|B|0.00|56.00|26.00|0.00|1.00|0.00|12.00|3.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|101.00|7.00|108.00|214.00|ACTA CASILLA||||2|7|49|VALPARAISO|1575|R|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1145.00|RURAL|B|2.00|119.00|16.00|2.00|12.00|3.00|103.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|4.00|0.00|264.00|6.00|270.00|338.00|ACTA CASILLA||||4|15|38|PINOS|1145|R|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|21.00|JUAN ALDAMA|734.00|URBANO(A)|B|8.00|67.00|2.00|42.00|5.00|1.00|58.00|10.00|4.00|3.00|0.00|0.00|0.00|2.00|0.00|0.00|202.00|13.00|215.00|330.00|GRUPO DE RECUENTO||||3|18|22|JUAN ALDAMA|734|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1579.00|RURAL|B|1.00|55.00|13.00|0.00|0.00|0.00|2.00|11.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|84.00|2.00|86.00|149.00|ACTA CASILLA||||2|7|49|VALPARAISO|1579|R|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|950.00|RURAL|B|6.00|34.00|3.00|4.00|0.00|20.00|20.00|19.00|0.00|0.00|2.00|0.00|0.00|2.00|3.00|0.00|113.00|3.00|116.00|153.00|ACTA CASILLA||||3|2|32|MORELOS|950|R|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|949.00|MIXTO(A)|B|17.00|75.00|14.00|11.00|4.00|20.00|85.00|30.00|2.00|0.00|0.00|0.00|0.00|14.00|31.00|0.00|303.00|3.00|306.00|434.00|ACTA CASILLA||||3|2|32|MORELOS|949|M|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|599.00|RURAL|C01|57.00|99.00|4.00|17.00|7.00|5.00|40.00|27.00|2.00|0.00|2.00|0.00|0.00|1.00|1.00|0.00|262.00|6.00|268.00|469.00|ACTA CASILLA||||2|13|19|JALPA|599|R|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1846.00|URBANO(A)|B|26.00|112.00|32.00|11.00|3.00|2.00|221.00|32.00|2.00|1.00|0.00|0.00|0.00|5.00|12.00|2.00|459.00|7.00|468.00|724.00|ACTA CASILLA||||3|1|56|ZACATECAS|1846|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1573.00|RURAL|B|7.00|86.00|53.00|0.00|3.00|1.00|35.00|4.00|4.00|1.00|2.00|0.00|0.00|1.00|1.00|1.00|198.00|9.00|208.00|367.00|ACTA CASILLA||||2|7|49|VALPARAISO|1573|R|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|26.00|GENERAL FRANCISCO R MURGUIA|405.00|RURAL|B|2.00|86.00|35.00|36.00|1.00|0.00|65.00|7.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|235.00|6.00|241.00|371.00|GRUPO DE RECUENTO||||3|18|14|GENERAL FRANCISCO R. MURGUIA|405|R|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1132.00|RURAL|B|1.00|34.00|8.00|2.00|1.00|1.00|105.00|5.00|0.00|1.00|1.00|0.00|0.00|7.00|0.00|0.00|166.00|2.00|168.00|303.00|ACTA CASILLA||||4|15|38|PINOS|1132|R|
2|32|ZACATECAS|2|11.00|VILLANUEVA|23.00|LUIS MOYA|794.00|MIXTO(A)|B|26.00|62.00|1.00|1.00|12.00|7.00|79.00|96.00|4.00|2.00|2.00|0.00|0.00|4.00|7.00|0.00|303.00|4.00|307.00|418.00|ACTA CASILLA||||2|11|25|LUIS MOYA|794|M|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1576.00|RURAL|B|14.00|57.00|32.00|1.00|2.00|1.00|32.00|10.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|152.00|3.00|155.00|248.00|ACTA CASILLA||||2|7|49|VALPARAISO|1576|R|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|21.00|JUAN ALDAMA|732.00|RURAL|B|2.00|46.00|16.00|65.00|2.00|0.00|59.00|17.00|0.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|210.00|11.00|221.00|330.00|GRUPO DE RECUENTO||||3|18|22|JUAN ALDAMA|732|R|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1847.00|URBANO(A)|B|18.00|82.00|25.00|5.00|1.00|2.00|99.00|27.00|1.00|0.00|0.00|0.00|0.00|7.00|7.00|0.00|274.00|7.00|281.00|520.00|ACTA CASILLA||||3|1|56|ZACATECAS|1847|U|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1133.00|RURAL|B|0.00|81.00|8.00|1.00|1.00|2.00|78.00|1.00|0.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|176.00|5.00|181.00|275.00|ACTA CASILLA||||4|15|38|PINOS|1133|R|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1577.00|RURAL|B|3.00|104.00|81.00|3.00|1.00|2.00|21.00|19.00|3.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|241.00|11.00|252.00|402.00|ACTA CASILLA||||2|7|49|VALPARAISO|1577|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|228.00|MIXTO(A)|C02|23.00|79.00|15.00|16.00|1.00|4.00|147.00|38.00|4.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|330.00|13.00|343.00|543.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|228|M|
2|32|ZACATECAS|3|2.00|ZACATECAS|32.00|MORELOS|949.00|MIXTO(A)|C01|34.00|74.00|24.00|5.00|3.00|15.00|102.00|24.00|1.00|0.00|1.00|0.00|0.00|22.00|11.00|0.00|316.00|7.00|323.00|433.00|ACTA CASILLA||||3|2|32|MORELOS|949|M|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|601.00|RURAL|B|53.00|71.00|9.00|11.00|7.00|10.00|15.00|20.00|3.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|201.00|18.00|219.00|302.00|ACTA CASILLA||||2|13|19|JALPA|601|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|272.00|URBANO(A)|B|14.00|85.00|2.00|10.00|4.00|4.00|176.00|21.00|0.00|0.00|1.00|0.00|0.00|4.00|2.00|0.00|323.00|9.00|332.00|592.00|ACTA CASILLA||||1|5|10|FRESNILLO|272|U|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|600.00|RURAL|B|6.00|39.00|1.00|0.00|0.00|0.00|11.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|60.00|2.00|62.00|118.00|ACTA CASILLA||||2|13|19|JALPA|600|R|
2|32|ZACATECAS|3|18.00|JUAN ALDAMA|21.00|JUAN ALDAMA|735.00|RURAL|B|5.00|40.00|6.00|42.00|3.00|7.00|48.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|170.00|16.00|186.00|341.00|GRUPO DE RECUENTO||||3|18|22|JUAN ALDAMA|735|R|
2|32|ZACATECAS|2|10.00|JEREZ|19.00|JEREZ|606.00|MIXTO(A)|C01|102.00|122.00|19.00|10.00|4.00|1.00|65.00|44.00|6.00|2.00|1.00|0.00|0.00|6.00|10.00|1.00|392.00|19.00|412.00|689.00|GRUPO DE RECUENTO||||2|10|20|JEREZ|606|M|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1847.00|URBANO(A)|C01|23.00|67.00|24.00|2.00|2.00|1.00|135.00|18.00|2.00|2.00|0.00|0.00|0.00|5.00|4.00|0.00|285.00|6.00|291.00|519.00|ACTA CASILLA||||3|1|56|ZACATECAS|1847|U|
2|32|ZACATECAS|4|15.00|PINOS|39.00|PINOS|1135.00|RURAL|B|3.00|278.00|5.00|17.00|2.00|4.00|134.00|10.00|0.00|0.00|0.00|0.00|0.00|4.00|7.00|0.00|464.00|12.00|476.00|692.00|ACTA CASILLA||||4|15|38|PINOS|1135|R|
2|32|ZACATECAS|2|10.00|JEREZ|19.00|JEREZ|606.00|MIXTO(A)|B|114.00|108.00|20.00|11.00|4.00|6.00|63.00|50.00|5.00|1.00|1.00|1.00|0.00|3.00|15.00|0.00|402.00|22.00|424.00|690.00|GRUPO DE RECUENTO||||2|10|20|JEREZ|606|M|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|603.00|RURAL|B|4.00|29.00|2.00|2.00|4.00|1.00|16.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|69.00|2.00|71.00|168.00|ACTA CASILLA||||2|13|19|JALPA|603|R|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1582.00|RURAL|B|4.00|25.00|18.00|0.00|1.00|1.00|10.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|66.00|2.00|68.00|112.00|ACTA CASILLA||||2|7|49|VALPARAISO|1582|R|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|460.00|URBANO(A)|B|23.00|84.00|22.00|3.00|1.00|3.00|133.00|10.00|3.00|0.00|1.00|0.00|0.00|16.00|0.00|1.00|299.00|5.00|305.00|505.00|ACTA CASILLA||||4|3|17|GUADALUPE|460|U|
2|32|ZACATECAS|2|7.00|FRESNILLO|51.00|VALPARAISO|1584.00|MIXTO(A)|B|33.00|147.00|38.00|1.00|0.00|1.00|23.00|6.00|3.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|254.00|10.00|264.00|394.00|ACTA CASILLA||||2|7|49|VALPARAISO|1584|M|
2|32|ZACATECAS|2|13.00|JALPA|18.00|JALPA|605.00|RURAL|B|23.00|53.00|7.00|6.00|2.00|2.00|13.00|11.00|0.00|0.00|1.00|2.00|0.00|0.00|1.00|0.00|121.00|3.00|124.00|210.00|ACTA CASILLA||||2|13|19|JALPA|605|R|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|232.00|URBANO(A)|C01|13.00|122.00|11.00|18.00|4.00|7.00|83.00|53.00|2.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|317.00|8.00|325.00|460.00|GRUPO DE RECUENTO||||1|5|10|FRESNILLO|232|U|
2|32|ZACATECAS|1|5.00|FRESNILLO|13.00|FRESNILLO|273.00|RURAL|B|3.00|38.00|5.00|0.00|1.00|1.00|52.00|6.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|109.00|5.00|114.00|199.00|ACTA CASILLA||||1|5|10|FRESNILLO|273|R|
2|32|ZACATECAS|4|3.00|GUADALUPE|16.00|GUADALUPE|460.00|URBANO(A)|C01|23.00|94.00|28.00|6.00|3.00|2.00|119.00|15.00|4.00|0.00|0.00|1.00|0.00|10.00|11.00|0.00|316.00|4.00|320.00|505.00|ACTA CASILLA||||4|3|17|GUADALUPE|460|U|
2|32|ZACATECAS|3|1.00|ZACATECAS|58.00|ZACATECAS|1849.00|URBANO(A)|B|13.00|69.00|26.00|7.00|1.00|1.00|102.00|17.00|3.00|0.00|1.00|0.00|0.00|8.00|8.00|1.00|256.00|8.00|265.00|499.00|ACTA CASILLA||||3|1|56|ZACATECAS|1849|U|
2|32|ZACATECAS|2|10.00|JEREZ|19.00|JEREZ|606.00|MIXTO(A)|C03|101.00|118.00|30.00|11.00|6.00|5.00|63.00|37.00|3.00|1.00|1.00|0.00|0.00|4.00|18.00|0.00|398.00|14.00|412.00|689.00|GRUPO DE RECUENTO||||2|10|20|JEREZ|606|M|
2|32|ZACATECAS|2|11.00|VILLANUEVA|23.00|LUIS MOYA|795.00|URBANO(A)|B|29.00|75.00|10.00|2.00|15.00|8.00|124.00|116.00|2.00|2.00|0.00|0.00|0.00|0.00|2.00|0.00|385.00|7.00|392.00|579.00|ACTA CASILLA||||2|11|25|LUIS MOYA|795|U|
