CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PPG|COMUN_PRI_PVEM|COMUN_PRD_PT|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1114.00|MIXTA|C01|5.00|139.00|103.00|6.00|11.00|19.00|10.00|18.00|3.00|6.00|1.00|0.00|0.00|0.00|321.00|34.00|355.00|616.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1114|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1114.00|MIXTA|C02|7.00|159.00|85.00|11.00|10.00|11.00|2.00|11.00|5.00|6.00|2.00|2.00|1.00|0.00|312.00|12.00|324.00|616.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1114|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1114.00|MIXTA|C03|5.00|142.00|92.00|6.00|7.00|7.00|6.00|22.00|0.00|4.00|0.00|4.00|2.00|0.00|297.00|23.00|320.00|616.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1114|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1115.00|URBANA|B|19.00|182.00|147.00|5.00|7.00|9.00|19.00|26.00|1.00|1.00|4.00|0.00|2.00|0.00|422.00|30.00|452.00|734.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1115|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1115.00|URBANA|C01|20.00|177.00|143.00|0.00|0.00|14.00|14.00|16.00|6.00|2.00|1.00|0.00|0.00|0.00|393.00|0.00|393.00|733.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1115|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1115.00|URBANA|S01|8.00|80.00|83.00|2.00|3.00|15.00|7.00|12.00|1.00|6.00|0.00|1.00|1.00|0.00|219.00|17.00|236.00|0.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1115|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1116.00|URBANA|B|11.00|106.00|114.00|4.00|1.00|17.00|14.00|25.00|5.00|3.00|2.00|2.00|4.00|0.00|308.00|10.00|318.00|518.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1116|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1116.00|URBANA|C01|9.00|103.00|116.00|1.00|3.00|13.00|7.00|13.00|2.00|4.00|4.00|0.00|0.00|0.00|275.00|0.00|275.00|517.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1116|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1116.00|URBANA|S01|9.00|142.00|105.00|0.00|0.00|20.00|9.00|17.00|6.00|3.00|5.00|0.00|0.00|0.00|316.00|0.00|316.00|0.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1116|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1117.00|URBANA|B|12.00|120.00|126.00|6.00|2.00|11.00|15.00|15.00|2.00|1.00|4.00|1.00|4.00|0.00|319.00|12.00|331.00|509.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1117|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1117.00|URBANA|C01|8.00|128.00|116.00|6.00|0.00|10.00|25.00|12.00|4.00|1.00|1.00|0.00|0.00|0.00|311.00|10.00|321.00|508.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1117|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1117.00|URBANA|C02|6.00|97.00|93.00|6.00|9.00|11.00|15.00|11.00|2.00|6.00|3.00|0.00|3.00|0.00|262.00|14.00|276.00|508.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1117|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1118.00|URBANA|B|7.00|168.00|111.00|3.00|7.00|20.00|18.00|12.00|4.00|2.00|3.00|1.00|1.00|1.00|357.00|10.00|368.00|568.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1118|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1118.00|URBANA|C01|16.00|133.00|122.00|3.00|1.00|24.00|17.00|12.00|1.00|8.00|2.00|0.00|2.00|0.00|341.00|19.00|360.00|567.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1118|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1119.00|URBANA|B|8.00|152.00|135.00|4.00|5.00|15.00|22.00|16.00|2.00|5.00|6.00|5.00|6.00|0.00|381.00|20.00|401.00|669.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1119|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1119.00|URBANA|C01|9.00|148.00|133.00|6.00|9.00|14.00|14.00|16.00|4.00|3.00|2.00|7.00|4.00|0.00|369.00|17.00|386.00|668.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1119|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1119.00|URBANA|C02|17.00|157.00|125.00|7.00|5.00|12.00|21.00|9.00|5.00|2.00|7.00|10.00|6.00|1.00|383.00|17.00|401.00|668.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1119|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1120.00|URBANA|B|11.00|158.00|134.00|8.00|2.00|24.00|36.00|27.00|3.00|6.00|3.00|3.00|4.00|0.00|419.00|24.00|443.00|702.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1120|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1120.00|URBANA|C01|15.00|166.00|125.00|3.00|7.00|20.00|30.00|31.00|1.00|0.00|2.00|2.00|2.00|0.00|404.00|22.00|426.00|702.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1120|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1121.00|URBANA|B|11.00|120.00|70.00|3.00|8.00|19.00|13.00|21.00|5.00|4.00|1.00|0.00|0.00|0.00|275.00|31.00|306.00|524.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1121|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1121.00|URBANA|C01|8.00|131.00|103.00|0.00|0.00|15.00|17.00|16.00|1.00|4.00|4.00|0.00|0.00|0.00|299.00|12.00|311.00|524.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1121|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1121.00|URBANA|C02|16.00|135.00|86.00|6.00|4.00|17.00|14.00|21.00|3.00|1.00|4.00|1.00|1.00|0.00|309.00|13.00|322.00|524.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1121|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1122.00|MIXTA|B|8.00|154.00|86.00|6.00|5.00|18.00|15.00|17.00|3.00|13.00|8.00|2.00|5.00|0.00|340.00|27.00|367.00|639.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1122|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1122.00|MIXTA|C01|9.00|164.00|102.00|2.00|12.00|14.00|22.00|18.00|5.00|10.00|2.00|3.00|4.00|0.00|367.00|25.00|392.00|638.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1122|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1122.00|MIXTA|C02|6.00|160.00|110.00|5.00|9.00|21.00|10.00|28.00|4.00|6.00|1.00|4.00|3.00|0.00|367.00|23.00|390.00|638.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1122|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1123.00|URBANA|B|0.00|114.00|119.00|7.00|9.00|7.00|5.00|9.00|5.00|4.00|0.00|1.00|2.00|2.00|282.00|45.00|329.00|643.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1123|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1123.00|URBANA|C01|3.00|116.00|109.00|6.00|5.00|4.00|8.00|7.00|4.00|3.00|3.00|2.00|3.00|2.00|273.00|35.00|310.00|642.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1123|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1124.00|URBANA|B|4.00|141.00|88.00|10.00|8.00|1.00|11.00|11.00|2.00|6.00|2.00|4.00|3.00|0.00|291.00|23.00|314.00|657.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1124|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1124.00|URBANA|C01|2.00|143.00|97.00|2.00|10.00|0.00|11.00|11.00|4.00|2.00|3.00|2.00|1.00|1.00|288.00|41.00|330.00|657.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1124|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1125.00|RURAL|B|2.00|222.00|153.00|4.00|5.00|1.00|6.00|0.00|3.00|2.00|0.00|2.00|13.00|0.00|413.00|13.00|426.00|613.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1125|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1126.00|RURAL|B|5.00|211.00|76.00|4.00|12.00|3.00|1.00|3.00|2.00|1.00|0.00|10.00|6.00|0.00|334.00|13.00|347.00|537.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1126|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1126.00|RURAL|C01|3.00|203.00|83.00|6.00|4.00|2.00|3.00|1.00|5.00|3.00|1.00|0.00|0.00|0.00|314.00|13.00|327.00|537.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1126|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1126.00|RURAL|C02|6.00|173.00|103.00|6.00|7.00|1.00|0.00|5.00|1.00|0.00|2.00|2.00|2.00|0.00|308.00|13.00|321.00|537.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1126|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1127.00|RURAL|B|6.00|214.00|118.00|2.00|5.00|2.00|11.00|7.00|2.00|2.00|0.00|1.00|1.00|0.00|371.00|14.00|385.00|582.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1127|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1127.00|RURAL|C01|0.00|228.00|98.00|5.00|1.00|1.00|3.00|11.00|2.00|0.00|0.00|3.00|2.00|0.00|354.00|26.00|380.00|582.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1127|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1128.00|RURAL|B|5.00|117.00|61.00|10.00|7.00|4.00|6.00|2.00|1.00|2.00|1.00|1.00|2.00|0.00|219.00|14.00|233.00|427.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1128|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1128.00|RURAL|C01|3.00|91.00|70.00|13.00|11.00|3.00|3.00|4.00|2.00|1.00|1.00|0.00|2.00|0.00|204.00|16.00|220.00|427.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1128|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1128.00|RURAL|E01|2.00|22.00|23.00|0.00|3.00|8.00|4.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|65.00|1.00|66.00|102.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1128|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1129.00|RURAL|B|4.00|131.00|174.00|3.00|4.00|2.00|4.00|2.00|2.00|2.00|1.00|0.00|1.00|1.00|330.00|7.00|338.00|480.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1129|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1129.00|RURAL|E01|1.00|174.00|107.00|6.00|3.00|5.00|5.00|4.00|1.00|3.00|0.00|3.00|3.00|0.00|315.00|18.00|333.00|515.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1129|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1130.00|RURAL|B|8.00|136.00|96.00|2.00|4.00|21.00|8.00|3.00|3.00|0.00|0.00|2.00|3.00|0.00|286.00|18.00|304.00|474.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1130|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1131.00|URBANA|B|8.00|189.00|145.00|5.00|5.00|2.00|6.00|7.00|0.00|0.00|0.00|5.00|0.00|0.00|372.00|16.00|388.00|592.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1131|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1131.00|URBANA|C01|6.00|217.00|124.00|9.00|7.00|4.00|4.00|7.00|3.00|0.00|2.00|2.00|2.00|0.00|387.00|11.00|398.00|592.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1131|U|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1132.00|MIXTA|B|12.00|171.00|94.00|8.00|12.00|2.00|2.00|3.00|3.00|2.00|1.00|3.00|5.00|0.00|318.00|17.00|335.00|564.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1132|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1132.00|MIXTA|C01|9.00|203.00|112.00|8.00|5.00|5.00|2.00|5.00|2.00|3.00|0.00|3.00|2.00|0.00|359.00|16.00|375.00|564.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1132|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1132.00|MIXTA|C02|14.00|186.00|108.00|11.00|5.00|9.00|8.00|3.00|3.00|1.00|7.00|1.00|2.00|0.00|358.00|22.00|380.00|563.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1132|M|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1133.00|RURAL|B|1.00|149.00|23.00|24.00|7.00|0.00|1.00|1.00|0.00|4.00|0.00|25.00|3.00|0.00|238.00|8.00|246.00|395.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1133|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1133.00|RURAL|C01|4.00|157.00|26.00|19.00|7.00|0.00|12.00|7.00|1.00|4.00|1.00|5.00|2.00|0.00|245.00|8.00|253.00|394.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1133|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1134.00|RURAL|B|7.00|179.00|59.00|3.00|3.00|3.00|10.00|5.00|1.00|2.00|1.00|1.00|2.00|0.00|276.00|8.00|284.00|412.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1134|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1135.00|RURAL|B|7.00|139.00|114.00|3.00|7.00|3.00|35.00|3.00|1.00|0.00|3.00|3.00|6.00|0.00|324.00|14.00|338.00|566.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1135|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1135.00|RURAL|C01|5.00|147.00|88.00|7.00|5.00|7.00|32.00|5.00|0.00|2.00|0.00|0.00|2.00|0.00|300.00|10.00|310.00|565.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1135|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1136.00|RURAL|B|4.00|178.00|63.00|5.00|5.00|6.00|3.00|3.00|2.00|0.00|2.00|2.00|1.00|0.00|274.00|14.00|288.00|464.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1136|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1136.00|RURAL|C01|7.00|194.00|58.00|4.00|6.00|3.00|2.00|4.00|1.00|0.00|3.00|2.00|6.00|0.00|290.00|17.00|307.00|464.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1136|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1137.00|RURAL|B|0.00|118.00|19.00|2.00|2.00|2.00|11.00|3.00|1.00|1.00|2.00|2.00|1.00|0.00|164.00|11.00|175.00|269.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1137|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1138.00|RURAL|B|17.00|101.00|108.00|15.00|3.00|10.00|7.00|11.00|1.00|1.00|2.00|3.00|0.00|0.00|279.00|17.00|296.00|473.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1138|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1139.00|RURAL|B|20.00|91.00|70.00|3.00|3.00|7.00|5.00|4.00|5.00|2.00|1.00|6.00|2.00|0.00|219.00|16.00|235.00|410.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1139|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1139.00|RURAL|C01|29.00|81.00|66.00|3.00|5.00|3.00|4.00|6.00|3.00|4.00|4.00|3.00|2.00|1.00|213.00|4.00|218.00|409.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1139|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1140.00|RURAL|B|10.00|166.00|29.00|0.00|0.00|7.00|15.00|10.00|0.00|1.00|1.00|1.00|0.00|0.00|240.00|12.00|252.00|514.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1140|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1141.00|RURAL|B|7.00|81.00|53.00|4.00|9.00|1.00|16.00|15.00|2.00|3.00|2.00|1.00|0.00|0.00|194.00|6.00|200.00|326.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1141|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1142.00|RURAL|B|7.00|108.00|149.00|8.00|51.00|7.00|7.00|10.00|1.00|3.00|0.00|0.00|0.00|0.00|351.00|0.00|351.00|526.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1142|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1143.00|RURAL|B|3.00|93.00|40.00|4.00|4.00|7.00|1.00|2.00|1.00|1.00|0.00|2.00|4.00|0.00|162.00|6.00|168.00|261.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1143|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1143.00|RURAL|E01|0.00|50.00|54.00|1.00|0.00|8.00|4.00|3.00|1.00|1.00|0.00|0.00|1.00|0.00|123.00|10.00|133.00|208.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1143|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1144.00|RURAL|B|4.00|160.00|104.00|6.00|2.00|4.00|4.00|26.00|4.00|13.00|4.00|1.00|1.00|0.00|333.00|12.00|345.00|487.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1144|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1145.00|RURAL|B|2.00|215.00|45.00|4.00|16.00|12.00|16.00|2.00|0.00|1.00|3.00|1.00|3.00|0.00|320.00|15.00|335.00|572.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1145|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1146.00|RURAL|B|1.00|79.00|29.00|2.00|2.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|117.00|6.00|123.00|208.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1146|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1147.00|RURAL|B|2.00|125.00|59.00|3.00|2.00|1.00|7.00|8.00|0.00|0.00|0.00|0.00|1.00|2.00|208.00|2.00|212.00|309.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1147|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1148.00|RURAL|B|3.00|109.00|127.00|13.00|5.00|0.00|2.00|7.00|0.00|0.00|2.00|0.00|0.00|0.00|268.00|11.00|279.00|461.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1148|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1149.00|RURAL|B|6.00|56.00|103.00|3.00|12.00|14.00|2.00|2.00|3.00|2.00|2.00|2.00|2.00|0.00|209.00|23.00|232.00|707.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1149|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1150.00|RURAL|B|7.00|80.00|60.00|7.00|11.00|6.00|6.00|1.00|1.00|0.00|1.00|1.00|3.00|0.00|184.00|17.00|201.00|459.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1150|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1150.00|RURAL|E01|0.00|68.00|81.00|20.00|4.00|32.00|0.00|3.00|2.00|3.00|0.00|1.00|0.00|0.00|214.00|16.00|230.00|319.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1150|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1151.00|RURAL|B|0.00|145.00|148.00|0.00|0.00|3.00|0.00|1.00|17.00|1.00|0.00|0.00|0.00|0.00|315.00|19.00|334.00|539.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1151|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1151.00|RURAL|E01|1.00|20.00|28.00|1.00|3.00|8.00|0.00|0.00|18.00|1.00|1.00|2.00|0.00|0.00|83.00|8.00|91.00|133.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1151|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1152.00|RURAL|B|22.00|51.00|45.00|2.00|4.00|21.00|6.00|1.00|4.00|0.00|2.00|1.00|1.00|0.00|160.00|0.00|160.00|406.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1152|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1152.00|RURAL|C01|9.00|69.00|50.00|1.00|4.00|7.00|6.00|1.00|2.00|1.00|2.00|1.00|0.00|0.00|153.00|9.00|162.00|405.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1152|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1153.00|RURAL|B|8.00|72.00|29.00|2.00|3.00|9.00|3.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|133.00|8.00|141.00|267.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1153|R|
4.00|12.00|GUERRERO|6|25.00|CHILAPA DE ALVAREZ|28.00|CHILAPA DE ALVAREZ|1154.00|RURAL|B|9.00|208.00|77.00|6.00|13.00|1.00|8.00|5.00|3.00|4.00|4.00|2.00|0.00|1.00|340.00|22.00|363.00|727.00|Acta Casilla||||6|25|28|CHILAPA DE ALVAREZ|1154|R|
