CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PT|PVEM|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|PRD_PT_NVA_ALIANZA|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1100.00|URBANA|C01|99.00|41.00|40.00|12.00|10.00|5.00|1.00|6.00|8.00|0.00|1.00|0.00|0.00|223.00|12.00|235.00|534.00|ACTA CASILLA||||10|11|54|MORELIA|1100|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1100.00|URBANA|C02|96.00|59.00|44.00|8.00|4.00|16.00|2.00|6.00|11.00|0.00|1.00|1.00|1.00|248.00|16.00|265.00|533.00|ACTA CASILLA||||10|11|54|MORELIA|1100|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1101.00|URBANA|B|123.00|74.00|76.00|10.00|5.00|18.00|4.00|12.00|7.00|0.00|1.00|4.00|2.00|334.00|17.00|353.00|647.00|ACTA CASILLA||||10|11|54|MORELIA|1101|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1101.00|URBANA|C01|125.00|60.00|62.00|5.00|4.00|20.00|3.00|13.00|9.00|0.00|1.00|2.00|0.00|304.00|15.00|319.00|646.00|ACTA CASILLA||||10|11|54|MORELIA|1101|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1101.00|URBANA|C02|145.00|60.00|56.00|7.00|7.00|16.00|4.00|13.00|4.00|0.00|0.00|4.00|0.00|316.00|14.00|330.00|646.00|RECUENTO||||10|11|54|MORELIA|1101|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1102.00|URBANA|B|124.00|83.00|63.00|12.00|9.00|17.00|4.00|11.00|8.00|0.00|3.00|3.00|2.00|337.00|20.00|359.00|669.00|ACTA CASILLA||||10|11|54|MORELIA|1102|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1102.00|URBANA|C01|157.00|67.00|59.00|13.00|11.00|18.00|2.00|23.00|10.00|0.00|7.00|5.00|0.00|372.00|13.00|385.00|668.00|ACTA CASILLA||||10|11|54|MORELIA|1102|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1103.00|URBANA|B|123.00|63.00|59.00|6.00|14.00|11.00|1.00|10.00|11.00|0.00|2.00|3.00|0.00|303.00|18.00|321.00|660.00|ACTA CASILLA||||10|11|54|MORELIA|1103|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1103.00|URBANA|C01|81.00|51.00|68.00|8.00|10.00|28.00|2.00|12.00|4.00|0.00|5.00|1.00|2.00|270.00|21.00|293.00|659.00|RECUENTO||||10|11|54|MORELIA|1103|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1103.00|URBANA|C02|86.00|55.00|69.00|5.00|8.00|12.00|2.00|7.00|6.00|0.00|5.00|2.00|0.00|257.00|7.00|264.00|659.00|ACTA CASILLA||||10|11|54|MORELIA|1103|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1104.00|URBANA|B|65.00|38.00|54.00|10.00|10.00|10.00|1.00|12.00|9.00|0.00|5.00|6.00|0.00|220.00|6.00|226.00|508.00|ACTA CASILLA||||10|11|54|MORELIA|1104|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1104.00|URBANA|C01|66.00|43.00|38.00|7.00|3.00|9.00|3.00|10.00|4.00|0.00|5.00|0.00|2.00|188.00|11.00|201.00|508.00|ACTA CASILLA||||10|11|54|MORELIA|1104|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1104.00|URBANA|C02|70.00|43.00|52.00|9.00|9.00|8.00|4.00|12.00|8.00|0.00|3.00|2.00|0.00|220.00|21.00|241.00|507.00|RECUENTO||||10|11|54|MORELIA|1104|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1105.00|URBANA|B|121.00|67.00|71.00|14.00|8.00|19.00|2.00|18.00|4.00|0.00|5.00|3.00|0.00|332.00|14.00|346.00|727.00|ACTA CASILLA||||10|11|54|MORELIA|1105|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1105.00|URBANA|C01|134.00|68.00|72.00|13.00|5.00|21.00|2.00|12.00|5.00|0.00|4.00|2.00|1.00|338.00|17.00|356.00|726.00|ACTA CASILLA||||10|11|54|MORELIA|1105|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1106.00|URBANA|B|43.00|55.00|62.00|20.00|18.00|8.00|5.00|7.00|1.00|0.00|4.00|3.00|0.00|226.00|14.00|240.00|664.00|RECUENTO||||10|11|54|MORELIA|1106|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1106.00|URBANA|C01|80.00|59.00|62.00|15.00|15.00|6.00|3.00|9.00|6.00|0.00|3.00|4.00|2.00|262.00|9.00|273.00|663.00|ACTA CASILLA||||10|11|54|MORELIA|1106|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1106.00|URBANA|C02|49.00|72.00|60.00|8.00|15.00|15.00|4.00|12.00|5.00|0.00|0.00|5.00|0.00|245.00|14.00|259.00|663.00|RECUENTO||||10|11|54|MORELIA|1106|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|B|84.00|51.00|75.00|4.00|3.00|10.00|3.00|19.00|6.00|0.00|2.00|3.00|3.00|260.00|13.00|276.00|683.00|ACTA CASILLA||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|C01|72.00|61.00|75.00|11.00|5.00|11.00|0.00|11.00|13.00|0.00|0.00|5.00|0.00|264.00|13.00|277.00|683.00|RECUENTO||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|C02|67.00|59.00|72.00|14.00|11.00|12.00|4.00|19.00|10.00|0.00|2.00|3.00|0.00|273.00|15.00|288.00|682.00|RECUENTO||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|C03|69.00|56.00|55.00|19.00|3.00|23.00|2.00|16.00|4.00|0.00|0.00|3.00|1.00|250.00|19.00|270.00|682.00|RECUENTO||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|C04|57.00|59.00|54.00|13.00|5.00|21.00|2.00|10.00|8.00|0.00|2.00|8.00|2.00|239.00|14.00|255.00|682.00|RECUENTO||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|C05|82.00|62.00|68.00|12.00|7.00|8.00|2.00|13.00|8.00|0.00|3.00|1.00|0.00|266.00|15.00|281.00|682.00|RECUENTO||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1194.00|URBANA|C06|82.00|72.00|50.00|16.00|4.00|9.00|2.00|10.00|7.00|0.00|4.00|5.00|1.00|261.00|11.00|273.00|682.00|RECUENTO||||10|11|54|MORELIA|1194|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1195.00|URBANA|B|95.00|70.00|76.00|14.00|5.00|18.00|7.00|26.00|10.00|0.00|1.00|4.00|0.00|326.00|16.00|342.00|615.00|ACTA CASILLA||||10|11|54|MORELIA|1195|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1195.00|URBANA|C01|94.00|64.00|59.00|7.00|1.00|13.00|2.00|19.00|11.00|0.00|2.00|1.00|0.00|273.00|0.00|273.00|615.00|ACTA CASILLA||||10|11|54|MORELIA|1195|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1195.00|URBANA|C02|87.00|51.00|73.00|19.00|1.00|21.00|0.00|14.00|9.00|0.00|0.00|1.00|0.00|276.00|18.00|294.00|614.00|RECUENTO||||10|11|54|MORELIA|1195|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1196.00|URBANA|B|105.00|51.00|86.00|7.00|4.00|15.00|3.00|18.00|4.00|0.00|4.00|3.00|0.00|300.00|15.00|315.00|646.00|ACTA CASILLA||||10|11|54|MORELIA|1196|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1196.00|URBANA|C01|110.00|79.00|69.00|8.00|6.00|16.00|4.00|23.00|5.00|0.00|1.00|6.00|2.00|327.00|20.00|349.00|646.00|ACTA CASILLA||||10|11|54|MORELIA|1196|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1196.00|URBANA|C02|86.00|66.00|79.00|12.00|6.00|10.00|3.00|26.00|12.00|0.00|2.00|4.00|3.00|306.00|18.00|327.00|645.00|RECUENTO||||10|11|54|MORELIA|1196|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1196.00|URBANA|C03|90.00|65.00|80.00|10.00|6.00|6.00|8.00|19.00|5.00|0.00|1.00|7.00|2.00|297.00|26.00|325.00|645.00|RECUENTO||||10|11|54|MORELIA|1196|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1205.00|URBANA|B|100.00|60.00|67.00|6.00|4.00|18.00|5.00|17.00|9.00|0.00|0.00|0.00|4.00|286.00|10.00|300.00|498.00|ACTA CASILLA||||10|11|54|MORELIA|1205|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1205.00|URBANA|C01|127.00|64.00|66.00|7.00|6.00|14.00|5.00|27.00|8.00|0.00|3.00|0.00|0.00|327.00|20.00|347.00|498.00|ACTA CASILLA||||10|11|54|MORELIA|1205|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1206.00|URBANA|B|126.00|65.00|65.00|2.00|5.00|14.00|2.00|17.00|5.00|0.00|3.00|3.00|2.00|307.00|12.00|321.00|611.00|RECUENTO||||10|11|54|MORELIA|1206|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1206.00|URBANA|C01|127.00|65.00|64.00|2.00|5.00|14.00|2.00|17.00|5.00|0.00|3.00|3.00|2.00|307.00|11.00|320.00|611.00|ACTA CASILLA||||10|11|54|MORELIA|1206|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1206.00|URBANA|C02|145.00|67.00|84.00|3.00|2.00|9.00|2.00|16.00|11.00|0.00|0.00|0.00|1.00|339.00|27.00|367.00|610.00|ACTA CASILLA||||10|11|54|MORELIA|1206|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1206.00|URBANA|C03|145.00|66.00|60.00|4.00|1.00|16.00|2.00|21.00|10.00|0.00|0.00|0.00|1.00|325.00|0.00|326.00|610.00|ACTA CASILLA||||10|11|54|MORELIA|1206|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1207.00|URBANA|B|95.00|67.00|115.00|9.00|7.00|16.00|3.00|18.00|8.00|0.00|1.00|4.00|3.00|343.00|15.00|361.00|680.00|ACTA CASILLA||||10|11|54|MORELIA|1207|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1207.00|URBANA|C01|124.00|73.00|77.00|7.00|4.00|12.00|2.00|18.00|8.00|0.00|3.00|1.00|2.00|329.00|16.00|347.00|680.00|ACTA CASILLA||||10|11|54|MORELIA|1207|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1237.00|MIXTA|B|49.00|66.00|67.00|44.00|8.00|9.00|4.00|6.00|2.00|0.00|3.00|6.00|0.00|264.00|0.00|264.00|572.00|RECUENTO||||10|11|54|MORELIA|1237|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1237.00|MIXTA|C01|41.00|63.00|60.00|41.00|9.00|8.00|4.00|10.00|3.00|0.00|5.00|6.00|0.00|250.00|17.00|267.00|571.00|RECUENTO||||10|11|54|MORELIA|1237|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1238.00|URBANA|B|87.00|70.00|69.00|20.00|8.00|11.00|5.00|5.00|0.00|0.00|5.00|9.00|0.00|289.00|13.00|302.00|587.00|ACTA CASILLA||||10|11|54|MORELIA|1238|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1238.00|URBANA|C01|82.00|62.00|78.00|16.00|6.00|7.00|2.00|12.00|3.00|0.00|2.00|2.00|0.00|272.00|7.00|279.00|587.00|RECUENTO||||10|11|54|MORELIA|1238|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1262.00|RURAL|B|50.00|62.00|76.00|69.00|7.00|5.00|4.00|7.00|8.00|0.00|8.00|7.00|1.00|303.00|13.00|317.00|747.00|RECUENTO||||10|11|54|MORELIA|1262|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1262.00|RURAL|C01|42.00|81.00|103.00|31.00|12.00|6.00|4.00|10.00|6.00|0.00|3.00|2.00|0.00|300.00|8.00|308.00|746.00|ACTA CASILLA||||10|11|54|MORELIA|1262|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1262.00|RURAL|C02|50.00|81.00|59.00|53.00|8.00|6.00|6.00|7.00|9.00|0.00|3.00|5.00|4.00|287.00|9.00|300.00|746.00|RECUENTO||||10|11|54|MORELIA|1262|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1262.00|RURAL|C03|34.00|71.00|63.00|68.00|12.00|7.00|1.00|4.00|4.00|0.00|8.00|12.00|0.00|284.00|20.00|304.00|746.00|RECUENTO||||10|11|54|MORELIA|1262|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1262.00|RURAL|C04|39.00|89.00|51.00|55.00|14.00|3.00|6.00|3.00|3.00|0.00|11.00|11.00|0.00|285.00|13.00|298.00|746.00|ACTA CASILLA||||10|11|54|MORELIA|1262|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1262.00|RURAL|C05|55.00|56.00|67.00|26.00|6.00|5.00|5.00|9.00|2.00|0.00|3.00|7.00|0.00|241.00|17.00|258.00|746.00|RECUENTO||||10|11|54|MORELIA|1262|M|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1284.00|URBANA|B|52.00|90.00|55.00|21.00|7.00|15.00|1.00|22.00|11.00|0.00|0.00|0.00|0.00|274.00|24.00|298.00|673.00|ACTA CASILLA||||10|11|54|MORELIA|1284|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1284.00|URBANA|C01|55.00|63.00|61.00|15.00|4.00|10.00|2.00|20.00|10.00|0.00|5.00|10.00|0.00|255.00|25.00|280.00|673.00|RECUENTO||||10|11|54|MORELIA|1284|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1284.00|URBANA|C02|50.00|77.00|62.00|20.00|6.00|4.00|3.00|10.00|6.00|0.00|5.00|5.00|0.00|248.00|8.00|256.00|673.00|ACTA CASILLA||||10|11|54|MORELIA|1284|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1284.00|URBANA|C03|59.00|77.00|61.00|16.00|4.00|10.00|2.00|23.00|8.00|0.00|4.00|2.00|0.00|266.00|16.00|282.00|673.00|ACTA CASILLA||||10|11|54|MORELIA|1284|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1285.00|URBANA|B|77.00|62.00|82.00|10.00|10.00|15.00|2.00|22.00|13.00|0.00|4.00|8.00|0.00|305.00|0.00|305.00|655.00|ACTA CASILLA||||10|11|54|MORELIA|1285|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1285.00|URBANA|C01|76.00|57.00|78.00|10.00|9.00|17.00|3.00|32.00|6.00|0.00|2.00|4.00|0.00|294.00|14.00|308.00|655.00|RECUENTO||||10|11|54|MORELIA|1285|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|1285.00|URBANA|C02|70.00|50.00|93.00|6.00|5.00|14.00|5.00|32.00|10.00|0.00|4.00|1.00|0.00|290.00|13.00|303.00|655.00|ACTA CASILLA||||10|11|54|MORELIA|1285|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|2675.00|URBANA|B|89.00|72.00|71.00|20.00|8.00|14.00|7.00|17.00|13.00|0.00|2.00|2.00|0.00|315.00|17.00|332.00|744.00|ACTA CASILLA||||10|11|54|MORELIA|2675|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|2675.00|URBANA|C01|104.00|78.00|78.00|6.00|7.00|11.00|2.00|13.00|10.00|0.00|2.00|1.00|2.00|312.00|7.00|321.00|743.00|ACTA CASILLA||||10|11|54|MORELIA|2675|U|
5.00|16.00|MICHOACAN|10|11.00|MORELIA NORESTE|54.00|MORELIA|2675.00|URBANA|C02|95.00|56.00|64.00|6.00|5.00|20.00|1.00|21.00|8.00|0.00|1.00|7.00|3.00|284.00|14.00|301.00|743.00|ACTA CASILLA||||10|11|54|MORELIA|2675|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1046.00|URBANA|B|152.00|37.00|63.00|2.00|5.00|11.00|1.00|18.00|6.00|0.00|0.00|1.00|1.00|296.00|12.00|309.00|708.00|ACTA CASILLA||||10|17|54|MORELIA|1046|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1046.00|URBANA|S01|131.00|77.00|103.00|9.00|7.00|27.00|3.00|25.00|7.00|0.00|0.00|3.00|2.00|392.00|19.00|413.00|0.00|ACTA CASILLA||||10|17|54|MORELIA|1046|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1046.00|URBANA|S02|95.00|51.00|76.00|2.00|4.00|25.00|9.00|16.00|9.00|0.00|0.00|3.00|0.00|290.00|16.00|306.00|0.00|ACTA CASILLA||||10|17|54|MORELIA|1046|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1047.00|URBANA|B|120.00|34.00|20.00|3.00|3.00|13.00|0.00|10.00|4.00|0.00|2.00|1.00|0.00|210.00|11.00|221.00|399.00|ACTA CASILLA||||10|17|54|MORELIA|1047|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1047.00|URBANA|C01|86.00|35.00|32.00|2.00|0.00|5.00|0.00|22.00|5.00|0.00|0.00|2.00|0.00|189.00|16.00|205.00|398.00|ACTA CASILLA||||10|17|54|MORELIA|1047|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1048.00|URBANA|B|125.00|97.00|86.00|4.00|2.00|18.00|3.00|22.00|11.00|0.00|0.00|2.00|0.00|370.00|9.00|379.00|716.00|ACTA CASILLA||||10|17|54|MORELIA|1048|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1049.00|URBANA|B|169.00|75.00|88.00|6.00|4.00|16.00|6.00|33.00|11.00|0.00|4.00|0.00|2.00|412.00|15.00|429.00|737.00|ACTA CASILLA||||10|17|54|MORELIA|1049|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1050.00|URBANA|B|103.00|41.00|59.00|5.00|2.00|8.00|4.00|13.00|0.00|0.00|2.00|6.00|0.00|243.00|17.00|260.00|448.00|ACTA CASILLA||||10|17|54|MORELIA|1050|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1050.00|URBANA|C01|101.00|46.00|51.00|6.00|0.00|22.00|1.00|8.00|2.00|0.00|1.00|3.00|0.00|241.00|9.00|250.00|447.00|ACTA CASILLA||||10|17|54|MORELIA|1050|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1051.00|URBANA|B|105.00|50.00|46.00|7.00|3.00|7.00|5.00|12.00|6.00|0.00|0.00|0.00|1.00|241.00|13.00|255.00|542.00|ACTA CASILLA||||10|17|54|MORELIA|1051|U|
5.00|16.00|MICHOACAN|10|16.00|MORELIA SUROESTE|54.00|MORELIA|1051.00|URBANA|C01|84.00|57.00|59.00|6.00|7.00|16.00|2.00|9.00|5.00|0.00|0.00|0.00|1.00|245.00|13.00|259.00|542.00|ACTA CASILLA||||10|17|54|MORELIA|1051|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1052.00|URBANA|B|143.00|59.00|72.00|4.00|7.00|17.00|1.00|14.00|4.00|0.00|2.00|1.00|3.00|324.00|13.00|340.00|594.00|ACTA CASILLA||||8|16|54|MORELIA|1052|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1052.00|URBANA|C01|149.00|51.00|74.00|14.00|0.00|22.00|2.00|17.00|5.00|0.00|1.00|1.00|1.00|336.00|13.00|350.00|594.00|ACTA CASILLA||||8|16|54|MORELIA|1052|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1053.00|URBANA|B|98.00|62.00|66.00|3.00|4.00|15.00|1.00|11.00|9.00|0.00|0.00|3.00|0.00|272.00|24.00|296.00|602.00|ACTA CASILLA||||8|16|54|MORELIA|1053|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1053.00|URBANA|C01|95.00|75.00|89.00|2.00|8.00|20.00|5.00|18.00|9.00|0.00|2.00|0.00|0.00|323.00|11.00|334.00|602.00|ACTA CASILLA||||8|16|54|MORELIA|1053|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1053.00|URBANA|C02|114.00|73.00|66.00|10.00|6.00|13.00|4.00|13.00|9.00|0.00|1.00|3.00|2.00|312.00|16.00|330.00|601.00|ACTA CASILLA||||8|16|54|MORELIA|1053|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1054.00|URBANA|B|72.00|47.00|60.00|5.00|8.00|15.00|4.00|11.00|4.00|0.00|0.00|5.00|1.00|231.00|14.00|246.00|471.00|ACTA CASILLA||||8|16|54|MORELIA|1054|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1054.00|URBANA|C01|60.00|30.00|71.00|5.00|4.00|17.00|5.00|12.00|8.00|0.00|2.00|3.00|5.00|217.00|19.00|241.00|471.00|ACTA CASILLA||||8|16|54|MORELIA|1054|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1055.00|URBANA|B|53.00|41.00|47.00|9.00|2.00|8.00|0.00|12.00|5.00|0.00|0.00|7.00|0.00|184.00|11.00|195.00|424.00|ACTA CASILLA||||8|16|54|MORELIA|1055|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1055.00|URBANA|C01|61.00|38.00|52.00|6.00|1.00|9.00|3.00|16.00|4.00|0.00|1.00|6.00|0.00|197.00|12.00|209.00|424.00|ACTA CASILLA||||8|16|54|MORELIA|1055|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1056.00|URBANA|B|77.00|59.00|69.00|4.00|7.00|9.00|3.00|23.00|11.00|0.00|1.00|4.00|0.00|267.00|0.00|267.00|548.00|ACTA CASILLA||||8|16|54|MORELIA|1056|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1056.00|URBANA|C01|84.00|58.00|68.00|4.00|5.00|7.00|3.00|15.00|9.00|0.00|2.00|0.00|0.00|255.00|17.00|272.00|548.00|ACTA CASILLA||||8|16|54|MORELIA|1056|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1057.00|URBANA|B|77.00|40.00|87.00|6.00|2.00|16.00|2.00|18.00|4.00|0.00|0.00|5.00|2.00|257.00|19.00|278.00|582.00|RECUENTO||||8|16|54|MORELIA|1057|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1057.00|URBANA|C01|80.00|47.00|83.00|10.00|10.00|11.00|4.00|16.00|15.00|0.00|1.00|1.00|1.00|278.00|19.00|298.00|582.00|ACTA CASILLA||||8|16|54|MORELIA|1057|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1057.00|URBANA|C02|86.00|64.00|93.00|5.00|7.00|13.00|5.00|16.00|5.00|0.00|1.00|3.00|1.00|298.00|16.00|315.00|581.00|ACTA CASILLA||||8|16|54|MORELIA|1057|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1058.00|URBANA|B|64.00|76.00|74.00|5.00|8.00|16.00|3.00|21.00|7.00|0.00|0.00|1.00|1.00|275.00|23.00|299.00|705.00|ACTA CASILLA||||8|16|54|MORELIA|1058|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1058.00|URBANA|C01|83.00|77.00|97.00|4.00|6.00|16.00|7.00|21.00|3.00|0.00|2.00|6.00|0.00|322.00|24.00|346.00|705.00|ACTA CASILLA||||8|16|54|MORELIA|1058|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1059.00|URBANA|B|88.00|49.00|86.00|9.00|5.00|10.00|1.00|23.00|13.00|0.00|1.00|5.00|0.00|290.00|18.00|308.00|704.00|ACTA CASILLA||||8|16|54|MORELIA|1059|U|
5.00|16.00|MICHOACAN|8|16.00|MORELIA SUROESTE|54.00|MORELIA|1059.00|URBANA|C01|108.00|61.00|65.00|5.00|5.00|19.00|3.00|18.00|6.00|0.00|2.00|4.00|0.00|296.00|14.00|310.00|704.00|ACTA CASILLA||||8|16|54|MORELIA|1059|U|
