V1,V2
-112.84,28.64
-112.85,28.65
-112.85,28.65
-112.86,28.65
-112.86,28.65
-112.87,28.66
-112.87,28.66
-112.87,28.67
-112.87,28.67
-112.87,28.67
-112.88,28.68
-112.88,28.68
-112.89,28.68
-113.59,29.58
-113.59,29.59
-113.58,29.59
-113.58,29.59
-113.57,29.58
-113.57,29.58
-113.57,29.57
-113.57,29.57
-113.57,29.56
-113.56,29.56
-113.56,29.56
-113.55,29.56
-113.55,29.56
-113.54,29.56
-113.54,29.57
-113.54,29.57
-113.53,29.57
-113.52,29.57
-113.52,29.56
-113.52,29.56
-113.51,29.56
-113.51,29.56
-113.50,29.56
-113.50,29.55
-113.49,29.55
-113.49,29.55
-113.49,29.54
-113.48,29.54
-113.47,29.54
-113.47,29.54
-113.47,29.53
-113.46,29.53
-113.46,29.53
-113.45,29.52
-113.45,29.52
-113.45,29.51
-113.44,29.51
-113.44,29.51
-113.44,29.50
-113.44,29.50
-113.43,29.49
-113.43,29.49
-113.42,29.49
-113.42,29.49
-113.41,29.49
-113.41,29.48
-113.40,29.48
-113.40,29.47
-113.40,29.47
-113.39,29.47
-113.39,29.46
-113.39,29.45
-113.39,29.45
-113.39,29.45
-113.38,29.44
-113.38,29.44
-113.38,29.43
-113.38,29.43
-113.37,29.42
-113.37,29.42
-113.37,29.41
-113.37,29.41
-113.36,29.40
-113.37,29.40
-113.37,29.39
-113.37,29.39
-113.37,29.38
-113.37,29.38
-113.38,29.37
-113.38,29.37
-113.38,29.36
-113.38,29.36
-113.38,29.35
-113.38,29.34
-113.39,29.34
-113.38,29.33
-113.38,29.32
-113.38,29.32
-113.38,29.32
-113.37,29.32
-113.36,29.31
-113.36,29.31
-113.35,29.31
-113.34,29.31
-113.34,29.31
-113.33,29.31
-113.33,29.31
-113.32,29.30
-113.32,29.30
-113.31,29.30
-113.31,29.30
-113.30,29.30
-113.30,29.30
-113.29,29.30
-113.28,29.30
-113.28,29.30
-113.27,29.30
-113.26,29.30
-113.25,29.30
-113.25,29.30
-113.24,29.30
-113.23,29.30
-113.22,29.30
-113.22,29.30
-113.21,29.30
-113.20,29.30
-113.20,29.30
-113.19,29.30
-113.19,29.30
-113.18,29.29
-113.18,29.29
-113.19,29.28
-113.19,29.28
-113.19,29.27
-113.19,29.27
-113.19,29.26
-113.19,29.25
-113.19,29.25
-113.19,29.24
-113.20,29.23
-113.20,29.23
-113.19,29.22
-113.19,29.22
-113.19,29.21
-113.19,29.21
-113.18,29.21
-113.18,29.20
-113.18,29.20
-113.18,29.19
-113.19,29.18
-113.19,29.18
-113.19,29.17
-113.19,29.17
-113.19,29.16
-113.19,29.15
-113.19,29.15
-113.19,29.14
-113.19,29.14
-113.19,29.13
-113.18,29.13
-113.18,29.12
-113.18,29.12
-113.17,29.11
-113.17,29.11
-113.17,29.10
-113.17,29.10
-113.17,29.09
-113.17,29.09
-113.16,29.08
-113.16,29.08
-113.16,29.08
-113.15,29.07
-113.15,29.07
-113.14,29.07
-113.14,29.06
-113.13,29.06
-113.13,29.06
-113.12,29.06
-113.12,29.05
-113.13,29.05
-113.13,29.04
-113.13,29.03
-113.13,29.03
-113.13,29.02
-113.14,29.02
-113.14,29.02
-113.15,29.02
-113.15,29.02
-113.16,29.02
-113.16,29.03
-113.17,29.03
-113.17,29.03
-113.18,29.03
-113.18,29.04
-113.19,29.04
-113.19,29.04
-113.20,29.04
-113.20,29.05
-113.21,29.05
-113.21,29.05
-113.22,29.05
-113.22,29.06
-113.23,29.06
-113.23,29.06
-113.24,29.07
-113.24,29.07
-113.24,29.07
-113.25,29.07
-113.25,29.08
-113.25,29.08
-113.26,29.09
-113.26,29.09
-113.26,29.10
-113.27,29.10
-113.27,29.10
-113.27,29.11
-113.28,29.11
-113.28,29.11
-113.28,29.12
-113.29,29.12
-113.29,29.13
-113.29,29.13
-113.30,29.13
-113.30,29.14
-113.31,29.14
-113.31,29.14
-113.31,29.15
-113.32,29.15
-113.32,29.15
-113.33,29.16
-113.33,29.16
-113.34,29.16
-113.34,29.16
-113.35,29.17
-113.35,29.17
-113.36,29.17
-113.36,29.18
-113.36,29.18
-113.37,29.18
-113.37,29.19
-113.37,29.19
-113.38,29.19
-113.38,29.20
-113.38,29.20
-113.39,29.20
-113.39,29.21
-113.40,29.21
-113.40,29.21
-113.41,29.22
-113.41,29.22
-113.41,29.22
-113.42,29.23
-113.42,29.23
-113.42,29.24
-113.43,29.24
-113.43,29.24
-113.43,29.25
-113.44,29.25
-113.44,29.25
-113.44,29.26
-113.44,29.27
-113.44,29.27
-113.44,29.28
-113.45,29.28
-113.45,29.29
-113.46,29.29
-113.46,29.29
-113.47,29.29
-113.47,29.29
-113.48,29.30
-113.49,29.30
-113.49,29.30
-113.50,29.30
-113.51,29.30
-113.51,29.30
-113.51,29.31
-113.52,29.31
-113.52,29.32
-113.52,29.32
-113.52,29.33
-113.52,29.33
-113.52,29.34
-113.52,29.35
-113.53,29.35
-113.53,29.35
-113.54,29.36
-113.54,29.36
-113.54,29.36
-113.54,29.37
-113.54,29.38
-113.55,29.38
-113.55,29.38
-113.55,29.39
-113.56,29.39
-113.56,29.39
-113.57,29.40
-113.57,29.40
-113.57,29.41
-113.57,29.41
-113.58,29.41
-113.58,29.42
-113.58,29.42
-113.59,29.42
-113.59,29.43
-113.60,29.43
-113.60,29.43
-113.60,29.44
-113.60,29.45
-113.60,29.45
-113.60,29.46
-113.60,29.46
-113.59,29.47
-113.59,29.47
-113.59,29.47
-113.58,29.48
-113.58,29.48
-113.58,29.49
-113.58,29.49
-113.58,29.50
-113.57,29.51
-113.57,29.51
-113.57,29.52
-113.57,29.52
-113.58,29.53
-113.58,29.54
-113.58,29.54
-113.58,29.55
-113.58,29.55
-113.58,29.56
-113.58,29.56
-113.59,29.57
-113.59,29.57
-113.59,29.58
-113.59,29.58
-111.14,26.06
-111.14,26.06
-111.13,26.06
-111.12,26.06
-111.12,26.07
-111.11,26.07
-111.11,26.07
-111.10,26.07
-111.10,26.07
-111.09,26.07
-111.09,26.07
-111.08,26.07
-111.08,26.07
-111.08,26.06
-111.08,26.05
-111.09,26.05
-111.09,26.04
-111.09,26.04
-111.09,26.03
-111.09,26.03
-111.10,26.02
-111.10,26.02
-111.10,26.01
-111.10,26.00
-111.10,26.00
-111.09,26.00
-111.09,25.99
-111.08,25.99
-111.08,25.99
-111.08,25.98
-111.07,25.98
-111.07,25.98
-111.07,25.97
-111.07,25.97
-111.08,25.97
-111.09,25.97
-111.09,25.97
-111.10,25.97
-111.10,25.97
-111.10,25.98
-111.11,25.98
-111.11,25.99
-111.11,25.99
-111.12,25.99
-111.12,26.00
-111.13,26.00
-111.13,26.00
-111.14,26.00
-111.14,26.00
-111.14,26.00
-111.14,25.99
-111.14,25.99
-111.14,25.98
-111.14,25.98
-111.14,25.97
-111.14,25.97
-111.15,25.96
-111.15,25.96
-111.15,25.95
-111.15,25.95
-111.16,25.94
-111.16,25.94
-111.16,25.93
-111.16,25.93
-111.17,25.92
-111.17,25.92
-111.17,25.91
-111.17,25.91
-111.18,25.90
-111.18,25.90
-111.18,25.89
-111.18,25.89
-111.18,25.88
-111.18,25.88
-111.19,25.87
-111.19,25.86
-111.19,25.86
-111.19,25.86
-111.20,25.85
-111.20,25.84
-111.20,25.84
-111.20,25.83
-111.20,25.82
-111.20,25.82
-111.20,25.81
-111.20,25.81
-111.21,25.80
-111.21,25.80
-111.22,25.81
-111.22,25.81
-111.22,25.81
-111.23,25.82
-111.23,25.82
-111.23,25.83
-111.23,25.83
-111.23,25.84
-111.23,25.84
-111.22,25.85
-111.22,25.85
-111.22,25.86
-111.22,25.86
-111.21,25.87
-111.21,25.88
-111.21,25.88
-111.21,25.89
-111.21,25.89
-111.21,25.90
-111.21,25.91
-111.21,25.91
-111.21,25.92
-111.21,25.93
-111.21,25.93
-111.21,25.94
-111.20,25.94
-111.20,25.95
-111.20,25.95
-111.20,25.96
-111.19,25.96
-111.19,25.97
-111.19,25.97
-111.18,25.98
-111.19,25.98
-111.19,25.99
-111.19,25.99
-111.19,26.00
-111.19,26.00
-111.19,26.01
-111.19,26.01
-111.19,26.02
-111.19,26.03
-111.19,26.03
-111.19,26.04
-111.19,26.04
-111.18,26.04
-111.17,26.04
-111.17,26.05
-111.17,26.05
-111.16,26.05
-111.16,26.06
-111.16,26.06
-111.15,26.07
-111.15,26.07
-111.14,26.06
-110.70,25.09
-110.70,25.09
-110.69,25.09
-110.69,25.08
-110.68,25.08
-110.68,25.08
-110.68,25.07
-110.67,25.07
-110.67,25.06
-110.67,25.06
-110.66,25.06
-110.66,25.06
-110.65,25.05
-110.65,25.05
-110.64,25.05
-110.64,25.05
-110.63,25.04
-110.62,25.04
-110.62,25.04
-110.61,25.04
-110.60,25.04
-110.60,25.04
-110.59,25.04
-110.58,25.04
-110.58,25.03
-110.58,25.03
-110.57,25.03
-110.57,25.02
-110.57,25.01
-110.57,25.01
-110.57,25.00
-110.57,25.00
-110.57,24.99
-110.57,24.99
-110.57,24.98
-110.56,24.97
-110.56,24.97
-110.56,24.96
-110.56,24.96
-110.56,24.95
-110.55,24.95
-110.55,24.94
-110.55,24.94
-110.55,24.93
-110.55,24.93
-110.54,24.92
-110.54,24.92
-110.54,24.91
-110.54,24.91
-110.53,24.91
-110.53,24.90
-110.53,24.90
-110.53,24.89
-110.53,24.88
-110.54,24.88
-110.54,24.88
-110.55,24.88
-110.56,24.88
-110.56,24.89
-110.57,24.89
-110.57,24.89
-110.58,24.89
-110.58,24.90
-110.58,24.90
-110.59,24.91
-110.59,24.91
-110.59,24.91
-110.60,24.92
-110.60,24.92
-110.60,24.92
-110.61,24.93
-110.62,24.93
-110.62,24.93
-110.63,24.93
-110.64,24.93
-110.64,24.93
-110.64,24.94
-110.64,24.94
-110.64,24.94
-110.65,24.95
-110.65,24.95
-110.65,24.96
-110.65,24.96
-110.66,24.97
-110.66,24.97
-110.66,24.98
-110.66,24.98
-110.66,24.99
-110.66,25.00
-110.66,25.00
-110.67,25.00
-110.67,25.01
-110.67,25.01
-110.68,25.01
-110.68,25.02
-110.69,25.02
-110.69,25.02
-110.70,25.03
-110.70,25.03
-110.70,25.03
-110.71,25.04
-110.71,25.04
-110.71,25.05
-110.71,25.06
-110.71,25.06
-110.71,25.07
-110.71,25.08
-110.71,25.08
-110.71,25.09
-110.71,25.09
-110.70,25.09
-110.70,25.09
-110.70,25.09
-112.13,25.28
-112.13,25.28
-112.13,25.27
-112.13,25.27
-112.13,25.26
-112.13,25.26
-112.13,25.25
-112.13,25.24
-112.13,25.24
-112.13,25.23
-112.13,25.22
-112.13,25.22
-112.13,25.21
-112.13,25.21
-112.13,25.20
-112.13,25.19
-112.14,25.19
-112.14,25.18
-112.14,25.18
-112.14,25.17
-112.15,25.17
-112.15,25.16
-112.15,25.16
-112.15,25.15
-112.15,25.15
-112.16,25.14
-112.16,25.14
-112.16,25.13
-112.16,25.12
-112.16,25.12
-112.16,25.11
-112.16,25.11
-112.17,25.10
-112.17,25.10
-112.17,25.09
-112.17,25.09
-112.17,25.08
-112.17,25.07
-112.17,25.07
-112.18,25.06
-112.18,25.05
-112.18,25.05
-112.17,25.04
-112.17,25.04
-112.17,25.04
-112.17,25.03
-112.16,25.03
-112.16,25.02
-112.16,25.01
-112.16,25.01
-112.17,25.00
-112.17,25.00
-112.17,24.99
-112.18,24.99
-112.18,24.99
-112.18,24.98
-112.18,24.98
-112.19,24.97
-112.19,24.97
-112.19,24.96
-112.19,24.95
-112.19,24.95
-112.19,24.94
-112.19,24.94
-112.19,24.93
-112.19,24.92
-112.19,24.92
-112.20,24.91
-112.19,24.91
-112.19,24.90
-112.19,24.89
-112.19,24.89
-112.19,24.88
-112.20,24.88
-112.20,24.88
-112.20,24.87
-112.20,24.86
-112.20,24.86
-112.20,24.85
-112.20,24.84
-112.20,24.84
-112.20,24.83
-112.20,24.83
-112.20,24.82
-112.19,24.82
-112.19,24.81
-112.19,24.81
-112.18,24.81
-112.18,24.81
-112.17,24.80
-112.17,24.80
-112.17,24.79
-112.17,24.79
-112.17,24.78
-112.17,24.78
-112.16,24.77
-112.16,24.77
-112.16,24.77
-112.16,24.76
-112.15,24.76
-112.15,24.75
-112.15,24.75
-112.15,24.74
-112.14,24.74
-112.14,24.73
-112.14,24.73
-112.14,24.72
-112.13,24.72
-112.13,24.71
-112.13,24.71
-112.13,24.70
-112.14,24.70
-112.14,24.69
-112.14,24.69
-112.13,24.68
-112.14,24.68
-112.14,24.67
-112.15,24.67
-112.15,24.66
-112.15,24.66
-112.14,24.65
-112.14,24.65
-112.14,24.64
-112.14,24.64
-112.13,24.64
-112.13,24.63
-112.12,24.63
-112.12,24.63
-112.11,24.62
-112.11,24.62
-112.10,24.62
-112.10,24.62
-112.10,24.61
-112.09,24.61
-112.09,24.61
-112.08,24.61
-112.08,24.60
-112.07,24.60
-112.07,24.59
-112.07,24.59
-112.07,24.59
-112.06,24.58
-112.06,24.58
-112.06,24.57
-112.06,24.57
-112.06,24.56
-112.05,24.56
-112.05,24.55
-112.05,24.55
-112.04,24.54
-112.04,24.54
-112.04,24.53
-112.04,24.53
-112.04,24.52
-112.05,24.52
-112.05,24.52
-112.06,24.52
-112.06,24.52
-112.07,24.52
-112.07,24.53
-112.08,24.53
-112.08,24.53
-112.09,24.53
-112.09,24.54
-112.09,24.54
-112.10,24.55
-112.10,24.55
-112.10,24.56
-112.10,24.56
-112.10,24.57
-112.10,24.57
-112.11,24.58
-112.11,24.58
-112.11,24.59
-112.11,24.60
-112.11,24.60
-112.11,24.61
-112.12,24.61
-112.12,24.61
-112.12,24.62
-112.13,24.62
-112.14,24.62
-112.14,24.62
-112.15,24.62
-112.15,24.63
-112.16,24.63
-112.16,24.63
-112.16,24.64
-112.16,24.64
-112.16,24.65
-112.17,24.65
-112.17,24.66
-112.18,24.66
-112.18,24.66
-112.18,24.67
-112.18,24.67
-112.18,24.68
-112.18,24.68
-112.17,24.68
-112.17,24.69
-112.16,24.69
-112.16,24.69
-112.16,24.70
-112.15,24.70
-112.15,24.71
-112.15,24.71
-112.15,24.72
-112.15,24.73
-112.15,24.73
-112.16,24.74
-112.16,24.74
-112.16,24.75
-112.16,24.75
-112.16,24.76
-112.17,24.76
-112.17,24.77
-112.17,24.77
-112.18,24.78
-112.18,24.78
-112.18,24.78
-112.18,24.79
-112.19,24.79
-112.19,24.79
-112.20,24.80
-112.20,24.80
-112.21,24.80
-112.21,24.80
-112.22,24.80
-112.23,24.81
-112.23,24.81
-112.24,24.81
-112.25,24.81
-112.25,24.81
-112.26,24.81
-112.26,24.81
-112.27,24.80
-112.27,24.80
-112.26,24.79
-112.27,24.79
-112.27,24.80
-112.28,24.80
-112.28,24.80
-112.29,24.80
-112.29,24.81
-112.30,24.81
-112.30,24.81
-112.30,24.81
-112.30,24.81
-112.30,24.81
-112.30,24.82
-112.29,24.82
-112.29,24.82
-112.29,24.83
-112.28,24.83
-112.28,24.84
-112.28,24.84
-112.28,24.85
-112.27,24.85
-112.27,24.86
-112.27,24.86
-112.26,24.86
-112.26,24.87
-112.26,24.87
-112.26,24.88
-112.25,24.88
-112.25,24.89
-112.25,24.89
-112.25,24.90
-112.24,24.90
-112.24,24.90
-112.24,24.91
-112.24,24.92
-112.23,24.92
-112.23,24.93
-112.23,24.93
-112.23,24.94
-112.23,24.94
-112.23,24.95
-112.23,24.95
-112.22,24.96
-112.22,24.96
-112.22,24.97
-112.22,24.97
-112.21,24.98
-112.21,24.98
-112.21,24.99
-112.21,24.99
-112.21,25.00
-112.20,25.01
-112.20,25.01
-112.20,25.02
-112.20,25.02
-112.20,25.03
-112.20,25.03
-112.19,25.04
-112.19,25.05
-112.19,25.05
-112.19,25.06
-112.19,25.06
-112.19,25.07
-112.19,25.07
-112.18,25.08
-112.18,25.08
-112.18,25.09
-112.18,25.10
-112.18,25.10
-112.18,25.11
-112.17,25.11
-112.17,25.12
-112.17,25.13
-112.17,25.13
-112.17,25.14
-112.17,25.14
-112.17,25.15
-112.16,25.15
-112.16,25.16
-112.16,25.16
-112.16,25.17
-112.15,25.17
-112.15,25.18
-112.15,25.18
-112.15,25.19
-112.15,25.20
-112.15,25.20
-112.14,25.21
-112.14,25.21
-112.14,25.22
-112.14,25.23
-112.15,25.23
-112.15,25.24
-112.15,25.24
-112.15,25.25
-112.15,25.25
-112.15,25.26
-112.15,25.26
-112.15,25.27
-112.15,25.27
-112.14,25.28
-112.14,25.28
-112.14,25.28
-112.13,25.28
-110.39,24.58
-110.39,24.58
-110.39,24.59
-110.38,24.59
-110.37,24.59
-110.37,24.58
-110.37,24.58
-110.37,24.57
-110.36,24.57
-110.36,24.56
-110.36,24.56
-110.36,24.55
-110.36,24.55
-110.35,24.54
-110.35,24.54
-110.35,24.54
-110.34,24.54
-110.34,24.53
-110.34,24.53
-110.33,24.52
-110.33,24.52
-110.33,24.51
-110.32,24.51
-110.32,24.51
-110.31,24.51
-110.31,24.50
-110.31,24.50
-110.31,24.49
-110.30,24.49
-110.30,24.48
-110.30,24.48
-110.29,24.48
-110.29,24.47
-110.29,24.47
-110.29,24.46
-110.30,24.46
-110.30,24.46
-110.31,24.46
-110.31,24.45
-110.31,24.44
-110.31,24.44
-110.31,24.43
-110.31,24.43
-110.32,24.42
-110.32,24.42
-110.32,24.42
-110.32,24.41
-110.33,24.41
-110.33,24.40
-110.33,24.40
-110.34,24.40
-110.35,24.41
-110.35,24.41
-110.35,24.42
-110.35,24.42
-110.35,24.43
-110.35,24.43
-110.36,24.43
-110.36,24.44
-110.37,24.44
-110.37,24.44
-110.36,24.45
-110.36,24.45
-110.36,24.46
-110.36,24.46
-110.36,24.47
-110.36,24.47
-110.37,24.47
-110.37,24.47
-110.38,24.48
-110.38,24.48
-110.38,24.49
-110.39,24.49
-110.39,24.49
-110.39,24.50
-110.39,24.50
-110.38,24.50
-110.38,24.51
-110.38,24.51
-110.38,24.52
-110.38,24.53
-110.38,24.53
-110.38,24.54
-110.38,24.54
-110.39,24.55
-110.39,24.55
-110.39,24.55
-110.40,24.56
-110.40,24.56
-110.40,24.56
-110.40,24.57
-110.40,24.58
-110.40,24.58
-110.39,24.58
-112.60,28.73
-112.60,28.73
-112.60,28.73
-112.59,28.74
-112.59,28.74
-112.58,28.74
-112.57,28.74
-112.57,28.74
-112.56,28.73
-112.56,28.73
-112.55,28.74
-112.55,28.74
-112.54,28.74
-112.54,28.73
-112.54,28.72
-112.54,28.72
-112.54,28.71
-112.54,28.70
-112.54,28.70
-112.54,28.69
-112.54,28.68
-112.55,28.68
-112.55,28.68
-112.56,28.68
-112.56,28.67
-112.57,28.67
-112.58,28.67
-112.58,28.67
-112.59,28.67
-112.60,28.67
-112.60,28.68
-112.60,28.68
-112.60,28.69
-112.60,28.69
-112.60,28.70
-112.60,28.71
-112.60,28.71
-112.60,28.72
-112.60,28.72
-112.60,28.73
-112.44,29.20
-112.43,29.20
-112.42,29.20
-112.42,29.20
-112.41,29.19
-112.41,29.19
-112.40,29.19
-112.39,29.19
-112.39,29.20
-112.38,29.20
-112.38,29.20
-112.38,29.21
-112.37,29.21
-112.37,29.22
-112.37,29.22
-112.36,29.22
-112.36,29.23
-112.36,29.23
-112.35,29.23
-112.35,29.23
-112.34,29.23
-112.33,29.23
-112.32,29.23
-112.32,29.23
-112.31,29.23
-112.30,29.24
-112.30,29.24
-112.29,29.24
-112.29,29.24
-112.28,29.25
-112.28,29.25
-112.28,29.25
-112.27,29.25
-112.26,29.25
-112.26,29.25
-112.26,29.24
-112.26,29.24
-112.26,29.23
-112.26,29.23
-112.27,29.22
-112.27,29.22
-112.27,29.21
-112.27,29.20
-112.26,29.20
-112.26,29.19
-112.26,29.19
-112.25,29.19
-112.25,29.18
-112.25,29.17
-112.26,29.17
-112.26,29.16
-112.26,29.16
-112.26,29.15
-112.26,29.15
-112.26,29.14
-112.26,29.14
-112.26,29.13
-112.25,29.13
-112.25,29.12
-112.25,29.12
-112.25,29.12
-112.24,29.11
-112.24,29.11
-112.24,29.10
-112.23,29.10
-112.23,29.09
-112.23,29.09
-112.23,29.09
-112.22,29.08
-112.22,29.08
-112.22,29.07
-112.21,29.07
-112.21,29.06
-112.21,29.06
-112.21,29.05
-112.21,29.05
-112.21,29.04
-112.20,29.04
-112.20,29.03
-112.20,29.03
-112.20,29.02
-112.20,29.01
-112.20,29.01
-112.20,29.00
-112.20,29.00
-112.20,28.99
-112.20,28.98
-112.20,28.98
-112.20,28.97
-112.21,28.96
-112.21,28.96
-112.21,28.95
-112.21,28.95
-112.21,28.94
-112.21,28.94
-112.22,28.93
-112.22,28.93
-112.22,28.92
-112.22,28.92
-112.23,28.91
-112.23,28.91
-112.23,28.90
-112.23,28.90
-112.23,28.89
-112.23,28.89
-112.23,28.88
-112.24,28.88
-112.24,28.88
-112.25,28.87
-112.25,28.87
-112.25,28.86
-112.25,28.86
-112.25,28.85
-112.25,28.85
-112.26,28.84
-112.26,28.83
-112.26,28.83
-112.26,28.82
-112.26,28.82
-112.26,28.81
-112.26,28.81
-112.26,28.80
-112.26,28.80
-112.25,28.79
-112.25,28.79
-112.25,28.79
-112.25,28.78
-112.25,28.78
-112.26,28.78
-112.26,28.77
-112.27,28.77
-112.27,28.77
-112.28,28.77
-112.28,28.76
-112.29,28.76
-112.29,28.76
-112.30,28.76
-112.30,28.76
-112.31,28.76
-112.32,28.76
-112.32,28.76
-112.33,28.77
-112.33,28.77
-112.34,28.77
-112.35,28.77
-112.35,28.76
-112.36,28.76
-112.36,28.77
-112.36,28.77
-112.36,28.78
-112.37,28.78
-112.38,28.78
-112.38,28.78
-112.39,28.78
-112.39,28.79
-112.39,28.79
-112.40,28.80
-112.40,28.80
-112.40,28.80
-112.41,28.80
-112.42,28.80
-112.42,28.80
-112.43,28.80
-112.44,28.81
-112.45,28.81
-112.45,28.81
-112.46,28.81
-112.46,28.82
-112.46,28.82
-112.47,28.82
-112.47,28.83
-112.48,28.83
-112.48,28.83
-112.49,28.83
-112.49,28.83
-112.50,28.84
-112.50,28.84
-112.50,28.84
-112.51,28.84
-112.51,28.85
-112.52,28.85
-112.53,28.85
-112.53,28.85
-112.54,28.86
-112.54,28.86
-112.55,28.86
-112.55,28.86
-112.55,28.87
-112.56,28.87
-112.56,28.88
-112.56,28.88
-112.56,28.88
-112.56,28.88
-112.56,28.89
-112.56,28.89
-112.55,28.90
-112.55,28.90
-112.55,28.90
-112.54,28.91
-112.54,28.91
-112.53,28.91
-112.53,28.91
-112.52,28.92
-112.52,28.92
-112.51,28.92
-112.51,28.93
-112.51,28.93
-112.50,28.93
-112.50,28.94
-112.50,28.94
-112.49,28.95
-112.49,28.95
-112.49,28.96
-112.49,28.96
-112.48,28.97
-112.48,28.97
-112.49,28.98
-112.49,28.98
-112.49,28.99
-112.50,28.99
-112.50,28.99
-112.50,29.00
-112.50,29.01
-112.50,29.01
-112.50,29.02
-112.50,29.03
-112.50,29.03
-112.50,29.04
-112.50,29.05
-112.50,29.05
-112.50,29.06
-112.50,29.07
-112.50,29.07
-112.49,29.08
-112.49,29.08
-112.49,29.09
-112.49,29.10
-112.49,29.10
-112.49,29.11
-112.49,29.11
-112.49,29.12
-112.48,29.12
-112.48,29.13
-112.48,29.14
-112.48,29.14
-112.48,29.15
-112.48,29.15
-112.47,29.16
-112.47,29.16
-112.47,29.17
-112.47,29.17
-112.46,29.18
-112.46,29.18
-112.46,29.19
-112.45,29.19
-112.45,29.19
-112.44,29.20
-112.44,29.20
-115.26,28.07
-115.26,28.06
-115.25,28.06
-115.25,28.06
-115.25,28.05
-115.25,28.05
-115.24,28.04
-115.24,28.04
-115.23,28.04
-115.23,28.04
-115.22,28.03
-115.22,28.03
-115.21,28.03
-115.21,28.03
-115.20,28.03
-115.20,28.04
-115.19,28.03
-115.19,28.03
-115.19,28.03
-115.18,28.02
-115.17,28.03
-115.17,28.03
-115.17,28.04
-115.17,28.04
-115.17,28.05
-115.17,28.06
-115.17,28.06
-115.16,28.07
-115.16,28.07
-115.16,28.08
-115.16,28.08
-115.16,28.09
-115.16,28.10
-115.16,28.10
-115.16,28.11
-115.16,28.12
-115.16,28.12
-115.16,28.13
-115.16,28.13
-115.15,28.14
-115.15,28.14
-115.15,28.15
-115.15,28.15
-115.14,28.15
-115.14,28.16
-115.14,28.17
-115.15,28.17
-115.15,28.18
-115.15,28.18
-115.15,28.19
-115.15,28.20
-115.15,28.20
-115.15,28.20
-115.16,28.21
-115.16,28.21
-115.16,28.22
-115.16,28.22
-115.17,28.23
-115.17,28.23
-115.17,28.24
-115.18,28.24
-115.18,28.25
-115.18,28.25
-115.18,28.26
-115.17,28.27
-115.17,28.27
-115.17,28.28
-115.17,28.29
-115.17,28.29
-115.18,28.30
-115.18,28.30
-115.18,28.31
-115.18,28.31
-115.19,28.32
-115.19,28.32
-115.19,28.32
-115.20,28.33
-115.20,28.33
-115.20,28.34
-115.21,28.34
-115.21,28.35
-115.21,28.35
-115.21,28.36
-115.21,28.36
-115.22,28.36
-115.22,28.37
-115.23,28.37
-115.23,28.37
-115.24,28.37
-115.25,28.37
-115.25,28.37
-115.26,28.36
-115.26,28.36
-115.26,28.36
-115.27,28.35
-115.27,28.35
-115.27,28.34
-115.27,28.34
-115.28,28.33
-115.28,28.33
-115.28,28.32
-115.28,28.32
-115.28,28.31
-115.28,28.30
-115.28,28.30
-115.27,28.29
-115.27,28.29
-115.27,28.28
-115.27,28.28
-115.27,28.27
-115.26,28.27
-115.26,28.26
-115.26,28.26
-115.26,28.25
-115.26,28.25
-115.25,28.25
-115.25,28.24
-115.25,28.24
-115.25,28.23
-115.25,28.22
-115.25,28.22
-115.26,28.21
-115.26,28.21
-115.26,28.21
-115.27,28.20
-115.27,28.20
-115.27,28.19
-115.28,28.19
-115.28,28.19
-115.28,28.18
-115.29,28.18
-115.29,28.17
-115.29,28.17
-115.30,28.17
-115.30,28.16
-115.30,28.16
-115.31,28.15
-115.31,28.15
-115.31,28.15
-115.32,28.14
-115.32,28.14
-115.33,28.14
-115.33,28.14
-115.34,28.13
-115.34,28.13
-115.34,28.13
-115.35,28.12
-115.35,28.12
-115.35,28.11
-115.35,28.11
-115.35,28.10
-115.36,28.09
-115.36,28.09
-115.35,28.09
-115.34,28.09
-115.34,28.10
-115.33,28.09
-115.33,28.09
-115.32,28.10
-115.32,28.10
-115.31,28.10
-115.30,28.10
-115.30,28.10
-115.29,28.09
-115.29,28.09
-115.29,28.09
-115.28,28.08
-115.28,28.08
-115.27,28.08
-115.27,28.08
-115.26,28.07
-115.26,28.07
-106.47,21.51
-106.47,21.51
-106.46,21.51
-106.45,21.51
-106.45,21.51
-106.44,21.51
-106.43,21.51
-106.43,21.51
-106.42,21.51
-106.42,21.51
-106.41,21.51
-106.40,21.50
-106.40,21.50
-106.35,21.50
-106.35,21.50
-106.34,21.50
-106.48,21.50
-106.47,21.51
-106.47,21.51
-106.69,21.80
-106.68,21.80
-106.68,21.80
-106.68,21.81
-106.67,21.81
-106.67,21.82
-106.66,21.82
-106.66,21.81
-106.66,21.81
-106.66,21.80
-106.66,21.80
-106.66,21.79
-106.65,21.79
-106.65,21.78
-106.65,21.78
-106.65,21.77
-106.64,21.77
-106.65,21.76
-106.65,21.76
-106.65,21.76
-106.66,21.75
-106.66,21.75
-106.66,21.75
-106.67,21.74
-106.67,21.74
-106.68,21.74
-106.68,21.75
-106.68,21.75
-106.68,21.76
-106.68,21.76
-106.68,21.77
-106.68,21.78
-106.68,21.78
-106.68,21.79
-106.69,21.79
-106.69,21.80
-109.92,24.37
-109.91,24.36
-109.91,24.36
-109.91,24.36
-109.91,24.35
-109.90,24.35
-109.90,24.34
-109.89,24.34
-109.89,24.34
-109.89,24.33
-109.88,24.33
